panel_id,column_id,row_index,stack_index,era,label,note,span,existing_polity_link,category,entity_id,entity_type
morocco,rif,13,0,Colonial,Spanish Northern Zone (Protectorate),,1,,polity,spanish_northern_zone,polity
morocco,atlantic,13,0,Colonial,French Protectorate of Morocco,,4,,polity,french_protectorate_of_morocco,polity
morocco,tafilalet,13,0,Colonial,French Protectorate,1912–1956,1,,polity,french_protectorate,polity
morocco,tafilalet,13,1,Colonial,Spanish Ifni,1934–1969,1,,unclassified,spanish_ifni,unclassified
morocco,wsahara,13,0,Colonial,Spanish Sahara,,1,,unclassified,spanish_sahara,unclassified
morocco,tangier,14,0,Contemporary,Kingdom of Morocco (independence 1956),,7,,polity,kingdom_of_morocco,polity
morocco,wsahara,14,0,Contemporary,Spanish Sahara,–1976,1,,unclassified,spanish_sahara,unclassified
morocco,wsahara,14,1,Contemporary,Mauritanian sector,1976–1979,1,,unclassified,mauritanian_sector,unclassified
morocco,tangier,15,0,,Kingdom of Morocco,,7,,polity,kingdom_of_morocco,polity
morocco,wsahara,15,0,,Moroccan administration,1979–,1,,polity,moroccan_administration,polity
morocco,wsahara,15,1,,SADR (POLISARIO claim),1976–,1,,unclassified,sadr,unclassified
yemen,west,0,0,Ancient,Kingdom of Saba (Sheba — Ma'rib),c.1200–275 BCE,1,kingdom_of_saba,linked,kingdom_of_saba,existing_polity
yemen,south,0,0,Ancient,Qataban kingdom,c.800–200 BCE,1,,polity,qataban_kingdom,polity
yemen,south,0,1,Ancient,Awsan kingdom,,1,,polity,awsan_kingdom,polity
yemen,east,0,0,Ancient,Hadramaut kingdom,c.800 BCE–300 CE,1,,polity,hadramaut_kingdom,polity
yemen,east,0,1,Ancient,Ma'in kingdom (Minaean),c.700–100 BCE,1,,polity,ma_in_kingdom,polity
yemen,west,1,0,,Saba (revived — Hamdan dynasty),c.275 BCE–,1,kingdom_of_saba,linked,saba_revived,existing_polity
yemen,west,1,1,,Himyarite Kingdom (absorbs Saba),c.110 BCE–525 CE,1,himyarite_kingdom,linked,himyarite_kingdom,existing_polity
yemen,south,1,0,,Qataban (declining — absorbed by Himyar),–c.200 CE,1,,event,qataban_declining,event
yemen,east,1,0,,Hadramaut (absorbed by Himyar),–c.300 CE,1,,unclassified,hadramaut,unclassified
yemen,west,2,0,,Himyarite Kingdom (unified Yemen),c.300–525,3,himyarite_kingdom,linked,himyarite_kingdom,existing_polity
yemen,west,2,1,,Himyar — Jewish (Yathar dynasty),c.380–525,3,,regime,himyar__jewish,regime
yemen,west,2,2,,Himyar — Christian (Aksumite vassal),525–570,3,,regime,himyar__christian,regime
yemen,west,2,3,,Aksumite occupation,525–570,3,aksumite_kingdom,linked,aksumite_occupation,existing_polity
yemen,west,2,4,,Sassanid Persian rule,570–630,3,,regime,sassanid_persian_rule,regime
yemen,west,3,0,Islamic / Medieval,Rashidun · Umayyad · Abbasid caliphates,630–9th c.,1,abbasid_caliphate,linked,rashidun_umayyad_abbasid_caliphates,existing_polity
yemen,west,3,1,Islamic / Medieval,Zaidi Imamate (Shia — northern highlands),897–,1,,polity,zaidi_imamate_shia,polity
yemen,west,3,2,Islamic / Medieval,Yu'firid dynasty,847–997,1,,regime,yu_firid_dynasty,regime
yemen,south,3,0,Islamic / Medieval,Ziyadid dynasty (Tihama coast),818–1018,1,,regime,ziyadid_dynasty,regime
yemen,south,3,1,Islamic / Medieval,Najahid dynasty,1022–1158,1,,regime,najahid_dynasty,regime
yemen,south,3,2,Islamic / Medieval,Mahdid dynasty,1159–1174,1,,regime,mahdid_dynasty,regime
yemen,east,3,0,Islamic / Medieval,Ibadi movement (Hadramaut),,1,,unclassified,ibadi_movement,unclassified
yemen,east,3,1,Islamic / Medieval,Hadrami local dynasties,,1,,unclassified,hadrami_local_dynasties,unclassified
yemen,west,4,0,,Sulayhid dynasty (Ismaili Shia),1047–1138,2,,regime,sulayhid_dynasty,regime
yemen,west,4,1,,Hamdanid dynasty,1098–1174,2,,regime,hamdanid_dynasty,regime
yemen,east,4,0,,Zuray'id dynasty (Aden),1083–1174,1,,regime,zuray_id_dynasty,regime
yemen,west,5,0,,Ayyubid dynasty (Saladin's brother — conquers Yemen),1174–1229,2,,regime,ayyubid_dynasty_saladin_s_brother__conquers_yemen,regime
yemen,west,5,1,,Rasulid dynasty (Sunni — golden age of medieval Yemen),1229–1454,2,,regime,rasulid_dynasty_sunni__golden_age_of_medieval_yemen,regime
yemen,west,5,2,,Tahirid dynasty,1454–1517,2,,regime,tahirid_dynasty,regime
yemen,east,5,0,,Kathiri Sultanate (Hadramaut),c.1395–1967,1,,polity,kathiri_sultanate,polity
yemen,east,5,1,,Qu'aiti Sultanate (Hadramaut),c.1858–1967,1,,polity,qu_aiti_sultanate,polity
yemen,west,6,0,Ottoman / Early Modern,Ottoman Empire (1st occupation),1538–1636,1,ottoman_empire,linked,ottoman_empire,existing_polity
yemen,west,6,1,Ottoman / Early Modern,Zaidi Imamate (expels Ottomans — Qasimid dynasty),1636–1872,1,,regime,zaidi_imamate_expels_ottomans__qasimid_dynasty,regime
yemen,west,6,2,Ottoman / Early Modern,Ottoman Empire (2nd occupation),1872–1918,1,ottoman_empire,linked,ottoman_empire,existing_polity
yemen,south,6,0,Ottoman / Early Modern,Ottoman influence (coastal areas),,1,ottoman_empire,linked,ottoman_influence,existing_polity
yemen,south,6,1,Ottoman / Early Modern,Lahej Sultanate,1728–1967,1,,polity,lahej_sultanate,polity
yemen,south,6,2,Ottoman / Early Modern,British Aden (captured 1839),1839–1967,1,,unclassified,british_aden,unclassified
yemen,east,6,0,Ottoman / Early Modern,Kathiri · Qu'aiti sultanates (Hadramaut),,1,,unclassified,kathiri_qu_aiti_sultanates,unclassified
yemen,east,6,1,Ottoman / Early Modern,British Aden Protectorate (Eastern),1888–1967,1,,polity,british_aden_protectorate,polity
yemen,west,7,0,North-South Split,Mutawakkilite Kingdom of Yemen (Zaidi — Hamid al-Din),1918–1962,1,,polity,mutawakkilite_kingdom_of_yemen_zaidi,polity
yemen,west,7,1,North-South Split,Yemen Arab Republic (North Yemen),1962–1990,1,,polity,yemen_arab_republic,polity
yemen,west,7,2,North-South Split,North Yemen Civil War (royalists vs republicans),1962–1970,1,,event,north_yemen_civil_war,event
yemen,south,7,0,North-South Split,Federation of South Arabia (British-backed),1962–1967,2,,polity,federation_of_south_arabia,polity
yemen,south,7,1,North-South Split,People's Democratic Republic of Yemen (South Yemen — Marxist),1967–1990,2,,people,people_s_democratic_republic_of_yemen_south_yemen,people
yemen,west,8,0,Contemporary,Republic of Yemen (unified),1990–,3,,polity,republic_of_yemen,polity
yemen,west,8,1,Contemporary,South Yemen secession attempt (civil war),1994,3,,event,south_yemen_secession_attempt,event
yemen,west,8,2,Contemporary,Yemeni Revolution (Arab Spring),2011–2012,3,,event,yemeni_revolution,event
yemen,west,8,3,Contemporary,Yemeni Civil War (Houthi vs government · Saudi intervention),2014–,3,,event,yemeni_civil_war,event
yemen,west,8,4,Contemporary,Supreme Political Council (Houthi — Sana'a),2016–,3,,unclassified,supreme_political_council_houthi,unclassified
algeria,west,0,0,Ancient,Capsian culture / Berber peoples,prehistoric,4,,culture,capsian_culture_berber_peoples_culture,culture
algeria,west,0,1,Ancient,Phoenician coastal settlements (c.900 BCE),Tipasa · Iol/Cherchell · Hippo Regius,4,,unclassified,phoenician_coastal_settlements,unclassified
algeria,west,1,0,,Mauretania Kingdom,c.200 BCE–44 CE,1,,polity,mauretania_kingdom,polity
algeria,west,1,1,,Roman Mauretania Caesariensis,44 CE–429,1,,polity,roman_mauretania_caesariensis,polity
algeria,west,1,2,,Vandal Kingdom (transit),c.429,1,vandal_kingdom,linked,vandal_kingdom,existing_polity
algeria,west,1,3,,Mauro-Roman Kingdom · Altava Kingdom,c.430–708,1,roman_kingdom,linked,mauro_roman_kingdom_altava_kingdom,existing_polity
algeria,algiers,1,0,,Carthaginian influence (Ikosim),c.600–146 BCE,1,,polity,carthaginian_influence,polity
algeria,algiers,1,1,,Roman Mauretania Caesariensis,44 CE–429,1,,polity,roman_mauretania_caesariensis,polity
algeria,algiers,1,2,,Byzantine (coastal garrisons),533–698,1,,unclassified,byzantine_empire,existing_polity
algeria,kabylia,1,0,,Independent Berber / Imazighen,,1,,people,independent_berber_imazighen,people
algeria,east,1,0,,Numidia (Massinissa),c.202–46 BCE,1,numidia,linked,numidia,existing_polity
algeria,east,1,1,,Roman Numidia (Africa Proconsularis),46 BCE–429 CE,1,numidia,linked,roman_numidia,existing_polity
algeria,east,1,2,,Vandal Kingdom,429–534,1,vandal_kingdom,linked,vandal_kingdom,existing_polity
algeria,east,1,3,,Byzantine Empire,534–698,1,byzantine_empire,linked,byzantine_empire,existing_polity
algeria,west,2,0,Medieval,Rashidun Caliphate,647–661,4,rashidun_caliphate,linked,rashidun_caliphate,existing_polity
algeria,west,2,1,Medieval,Umayyad Caliphate,661–750,4,umayyad_caliphate,linked,umayyad_caliphate,existing_polity
algeria,west,3,0,,"Rustamid dynasty (Tiaret, Ibadi)",777–909,1,rustamid_dynasty,linked,rustamid_dynasty,existing_polity
algeria,west,3,1,,Ifranid dynasty (Zenata Berbers),c.790–1066,1,,regime,ifranid_dynasty,regime
algeria,west,3,2,,Almoravid (Murabitun),1054–1147,1,,regime,almoravid_dynasty,existing_polity
algeria,algiers,3,0,,Abbasid / Muhallabid governors,750–800,1,abbasid_caliphate,linked,abbasid_muhallabid_governors,existing_polity
algeria,algiers,3,1,,Fatimid Caliphate,909–972,1,fatimid_caliphate,linked,fatimid_caliphate,existing_polity
algeria,algiers,3,2,,Zirid (Ashir principality),972–1070,1,,regime,zirid_dynasty,existing_polity
algeria,kabylia,3,0,,Fatimid suzerainty,909–1014,1,fatimid_caliphate,linked,fatimid_suzerainty,existing_polity
algeria,kabylia,3,1,,Hammadid dynasty (Qal'a des Beni Hammad),1014–1152,1,,regime,hammadid_dynasty,regime
algeria,east,3,0,,Aghlabid dynasty,800–909,1,aghlabid_dynasty,linked,aghlabid_dynasty,existing_polity
algeria,east,3,1,,Fatimid Caliphate,909–969; Banu Hilal / Banu Sulaym invasion (1048 onward),1,fatimid_caliphate,linked,fatimid_caliphate,existing_polity
algeria,east,3,2,,Zirid dynasty,969–1052,1,zirid_dynasty,linked,zirid_dynasty,existing_polity
algeria,west,4,0,,Almohad Caliphate,1147–1229; Marinid raids (border pressure) (13th–15th c.),1,almohad_caliphate,linked,almohad_caliphate,existing_polity
algeria,west,4,1,,Zayyanid / Abdalwadid dynasty (Tlemcen),1235–1556,1,,regime,zayyanid_abdalwadid_dynasty,regime
algeria,algiers,4,0,,Almohad Caliphate,1147–1229,1,almohad_caliphate,linked,almohad_caliphate,existing_polity
algeria,algiers,4,1,,Zayyanid suzerainty (coastal),partial,1,,regime,zayyanid_suzerainty,regime
algeria,kabylia,4,0,,Almohad Caliphate,1147–1229,1,almohad_caliphate,linked,almohad_caliphate,existing_polity
algeria,kabylia,4,1,,Banu Ghaniya (Balearic Almoravid remnants),c.1184–1228,1,,regime,banu_ghaniya,regime
algeria,kabylia,4,2,,Hafsid (nominal suzerainty),partial,1,,regime,hafsid_dynasty,existing_polity
algeria,east,4,0,,Almohad Caliphate,1147–1229,1,almohad_caliphate,linked,almohad_caliphate,existing_polity
algeria,east,4,1,,Hafsid dynasty (Constantine),1229–1574,1,hafsid_dynasty,linked,hafsid_dynasty,existing_polity
algeria,west,5,0,Early Modern,Zayyanid / Abdalwadid (–1556),,1,,regime,zayyanid_abdalwadid,regime
algeria,west,5,1,Early Modern,Spanish Oran (1509–1708),,1,,unclassified,spanish_oran,unclassified
algeria,west,5,2,Early Modern,Ottoman Regency (west),after 1556,1,ottoman_empire,linked,ottoman_regency,existing_polity
algeria,algiers,5,0,Early Modern,Ottoman Regency of Algiers,,1,ottoman_empire,linked,ottoman_regency_of_algiers,existing_polity
algeria,east,5,0,Early Modern,Hafsid dynasty (–1574),,1,hafsid_dynasty,linked,hafsid_dynasty,existing_polity
algeria,east,5,1,Early Modern,Ottoman Constantine province,1574–,1,ottoman_empire,linked,ottoman_constantine_province,existing_polity
algeria,west,6,0,,Ottoman Regency (Oran province),,1,,regime,ottoman_regency,regime
algeria,west,6,1,,Spanish Oran (restored 1732–1792),,1,,event,spanish_oran,event
algeria,west,6,2,,Emirate of Abdelkader (partial),1832–1847,1,,polity,emirate_of_abdelkader,polity
algeria,algiers,6,0,,Ottoman Regency of Algiers (–1830),,1,ottoman_empire,linked,ottoman_regency_of_algiers,existing_polity
algeria,algiers,6,1,,French Algeria — conquest,1830–,1,,event,french_algeria,event
algeria,kabylia,6,0,,Aït Abbas / Kabylie resistance,,1,,unclassified,ait_abbas_kabylie_resistance,unclassified
algeria,east,6,0,,Ottoman Constantine,,1,,unclassified,ottoman_constantine,unclassified
algeria,east,6,1,,Tuggurt Sultanate (south),1644–1854,1,,polity,tuggurt_sultanate,polity
algeria,east,6,2,,French Algeria — east,1837–,1,,unclassified,french_algeria,unclassified
algeria,west,7,0,Modern,French Algeria (settled colonialism),1848–1940,4,,unclassified,french_algeria,unclassified
algeria,west,7,1,Modern,Vichy France / Free France,1940–1944,4,,unclassified,vichy_france_free_france,unclassified
algeria,west,7,2,Modern,French Algeria (4th Republic),1944–1958,4,,polity,french_algeria,polity
algeria,west,7,3,Modern,Algerian War of Independence,1954–1962,4,,event,algerian_war_of_independence,event
algeria,west,8,0,Contemporary,People's Democratic Republic of Algeria (FLN one-party state),1962–1989,4,,people,people_s_democratic_republic_of_algeria,people
algeria,west,8,1,Contemporary,Algerian Civil War (Black Decade),1991–2002,4,,event,algerian_civil_war,event
algeria,west,8,2,Contemporary,People's Democratic Republic of Algeria,2002–,4,,people,people_s_democratic_republic_of_algeria,people
libya,tripolitania,0,0,Prehistoric & Ancient,Berber / Libu peoples,prehistoric,1,,people,berber_libu_peoples,people
libya,tripolitania,0,1,Prehistoric & Ancient,Phoenician colonies (Oea · Sabratha · Leptis Magna),c.600 BCE,1,,unclassified,phoenician_colonies,unclassified
libya,tripolitania,0,2,Prehistoric & Ancient,Carthaginian suzerainty,6th–2nd c. BCE,1,,polity,carthaginian_suzerainty,polity
libya,cyrenaica,0,0,Prehistoric & Ancient,Pentapolis — Greek city-states (Cyrene · Apollonia · Barca · Berenice · Euhesperides),,1,,polity,pentapolis,polity
libya,fezzan,0,0,Prehistoric & Ancient,Garamantian Kingdom,,1,,polity,garamantian_kingdom,polity
libya,tripolitania,1,0,,Numidia (partial),c.200–46 BCE,1,numidia,linked,numidia,existing_polity
libya,tripolitania,1,1,,Roman Empire,46 BCE–429 CE,1,roman_empire_pagan,linked,roman_empire,existing_polity
libya,tripolitania,1,2,,Vandal Kingdom,429–534,1,vandal_kingdom,linked,vandal_kingdom,existing_polity
libya,tripolitania,1,3,,Byzantine Empire,534–642,1,byzantine_empire,linked,byzantine_empire,existing_polity
libya,cyrenaica,1,0,,Ptolemaic Egypt,331–96 BCE,1,ptolemaic_egypt,linked,ptolemaic_egypt,existing_polity
libya,cyrenaica,1,1,,Roman Empire,96 BCE–395 CE,1,roman_empire_pagan,linked,roman_empire,existing_polity
libya,cyrenaica,1,2,,Byzantine Empire,395–642,1,byzantine_empire,linked,byzantine_empire,existing_polity
libya,fezzan,1,0,,Roman (fringe),1st–4th c. CE,1,,unclassified,roman_kingdom,existing_polity
libya,fezzan,1,1,,Berber / Tuareg tribes,,1,,people,berber_tuareg_tribes,people
libya,tripolitania,2,0,Medieval & Early Modern,Rashidun Caliphate,642–661,3,rashidun_caliphate,linked,rashidun_caliphate,existing_polity
libya,tripolitania,2,1,Medieval & Early Modern,Umayyad Caliphate,661–750,3,umayyad_caliphate,linked,umayyad_caliphate,existing_polity
libya,tripolitania,3,0,,Abbasid Caliphate,750–800,1,abbasid_caliphate,linked,abbasid_caliphate,existing_polity
libya,tripolitania,3,1,,Muhallabid governors,771–793,1,,regime,muhallabid_governors,regime
libya,tripolitania,3,2,,Aghlabid dynasty,800–909,1,aghlabid_dynasty,linked,aghlabid_dynasty,existing_polity
libya,tripolitania,3,3,,Fatimid Caliphate,909–972,1,fatimid_caliphate,linked,fatimid_caliphate,existing_polity
libya,tripolitania,3,4,,Zirid dynasty,972–1148,1,zirid_dynasty,linked,zirid_dynasty,existing_polity
libya,tripolitania,3,5,,Norman Sicily (tribute),1146–1158,1,,unclassified,norman_sicily,unclassified
libya,tripolitania,3,6,,Almohad Caliphate,1158–1229,1,almohad_caliphate,linked,almohad_caliphate,existing_polity
libya,cyrenaica,3,0,,Abbasid Caliphate,750–868,1,abbasid_caliphate,linked,abbasid_caliphate,existing_polity
libya,cyrenaica,3,1,,Tulunid dynasty,868–905,1,tulunid_dynasty,linked,tulunid_dynasty,existing_polity
libya,cyrenaica,3,2,,Ikhshidid dynasty,935–969,1,ikhshidid_dynasty,linked,ikhshidid_dynasty,existing_polity
libya,cyrenaica,3,3,,Fatimid Caliphate,969–1048,1,fatimid_caliphate,linked,fatimid_caliphate,existing_polity
libya,cyrenaica,3,4,,Banu Hilal / Banu Sulaym,1048 onward,1,,unclassified,banu_hilal_banu_sulaym,unclassified
libya,cyrenaica,3,5,,Banu Ghaniya,c.1160–1228,1,,unclassified,banu_ghaniya,unclassified
libya,fezzan,3,0,,Berber / Tuareg (Ibadi independent),,1,,people,berber_tuareg,people
libya,tripolitania,4,0,,Hafsid dynasty,1229–1574,1,hafsid_dynasty,linked,hafsid_dynasty,existing_polity
libya,tripolitania,4,1,,Ottoman Tripolitania,1551–1711,1,ottoman_empire,linked,ottoman_tripolitania,existing_polity
libya,tripolitania,4,2,,Karamanli dynasty,1711–1835,1,,regime,karamanli_dynasty,regime
libya,tripolitania,4,3,,Ottoman direct rule,1835–1911,1,ottoman_empire,linked,ottoman_direct_rule,existing_polity
libya,cyrenaica,4,0,,Ayyubid (partial),1171–1250,1,ayyubid_sultanate,linked,ayyubid_sultanate,existing_polity
libya,cyrenaica,4,1,,Hafsid dynasty,1250–1574,1,hafsid_dynasty,linked,hafsid_dynasty,existing_polity
libya,cyrenaica,4,2,,Ottoman Cyrenaica,1574–1911,1,ottoman_empire,linked,ottoman_cyrenaica,existing_polity
libya,fezzan,4,0,,Berber / Tuareg,,1,,people,berber_tuareg,people
libya,fezzan,4,1,,Awlad Muhammad dynasty,1577–1842,1,,regime,awlad_muhammad_dynasty,regime
libya,fezzan,4,2,,Ottoman (nominal),16th–19th c.,1,ottoman_empire,linked,ottoman_empire,existing_polity
libya,tripolitania,5,0,Modern,Italian Libya — Tripolitania,1911–1943,1,,unclassified,italian_libya,unclassified
libya,tripolitania,5,1,Modern,British Military Administration,1943–1951,1,,polity,british_military_administration,polity
libya,cyrenaica,5,0,Modern,Italian Libya — Cyrenaica,1911–1943,1,,unclassified,italian_libya,unclassified
libya,cyrenaica,5,1,Modern,British Military Administration,1943–1951,1,,polity,british_military_administration,polity
libya,fezzan,5,0,Modern,Italian Libya — Fezzan,1911–1943,1,,unclassified,italian_libya,unclassified
libya,fezzan,5,1,Modern,French Military Administration,1943–1951,1,,polity,french_military_administration,polity
libya,tripolitania,6,0,Contemporary,Kingdom of Libya,1951–1969,3,,polity,kingdom_of_libya,polity
libya,tripolitania,6,1,Contemporary,Libyan Arab Republic (Gaddafi),1969–1977,3,,polity,libyan_arab_republic,polity
libya,tripolitania,6,2,Contemporary,Great Socialist People's Libyan Arab Jamahiriya,1977–2011,3,,people,great_socialist_people_s_libyan_arab_jamahiriya,people
libya,tripolitania,7,0,,NTC / First Civil War,2011,1,,event,ntc_first_civil_war,event
libya,tripolitania,7,1,,GNU / Government of National Unity (Tripoli),2015–,1,,unclassified,gnu_government_of_national_unity,unclassified
libya,cyrenaica,7,0,,NTC / First Civil War,2011,1,,event,ntc_first_civil_war,event
libya,cyrenaica,7,1,,HoR / LNA — Benghazi–Tobruk,2014–,1,,unclassified,hor_lna,unclassified
libya,fezzan,7,0,,Contested / LNA-influenced,,1,,unclassified,contested_lna_influenced,unclassified
sudan,north,0,0,Very Ancient,Egyptian New Kingdom — Nubia (Kush as vassal),c.1550–1070 BCE,2,,regime,egyptian_new_kingdom__nubia,regime
sudan,alwa,0,0,Very Ancient,Nilotic peoples (proto-Nilo-Saharan),,1,,people,nilotic_peoples,people
sudan,east,0,0,Very Ancient,Punt (Egyptian trading land),Red Sea coast,1,,unclassified,punt,unclassified
sudan,west,0,0,Very Ancient,Luo / Fur peoples,,1,,people,luo_fur_peoples,people
sudan,south,0,0,Very Ancient,Luo / Nilotic peoples,,1,,people,luo_nilotic_peoples,people
sudan,north,1,0,Ancient,Kush Kingdom — Napata phase,c.780–300 BCE,2,,polity,kush_kingdom,polity
sudan,north,1,1,Ancient,Kushite 25th Dynasty of Egypt,747–656 BCE,2,,regime,kushite_25th_dynasty_of_egypt,regime
sudan,alwa,1,0,Ancient,Alwa (forming),,1,,event,alwa,event
sudan,east,1,0,Ancient,Blemmyes (nomadic eastern desert),,1,,people,blemmyes,people
sudan,west,1,0,Ancient,Nile peoples · Dagu,,1,,people,nile_peoples_dagu,people
sudan,south,1,0,Ancient,Nilotic peoples (Luo · proto-Dinka),,1,,people,nilotic_peoples,people
sudan,north,2,0,,Roman client / Nobatia forming,Meroite-Roman conflict & diplomacy (23–21 BCE),1,,regime,roman_client_nobatia_forming,regime
sudan,cent,2,0,,Kush Kingdom — Meroe phase,c.300 BCE–350 CE,1,,polity,kush_kingdom,polity
sudan,alwa,2,0,,Alwa Kingdom (forming),,1,,polity,alwa_kingdom,polity
sudan,east,2,0,,Blemmyes · early Beja,,1,,unclassified,blemmyes_early_beja,unclassified
sudan,west,2,0,,Dagu · Zaghawa (early),,1,,unclassified,dagu_zaghawa,unclassified
sudan,south,2,0,,Nilotic peoples,,1,,people,nilotic_peoples,people
sudan,north,3,0,Medieval,Nobatia (Christian),c.400–650 CE,1,,unclassified,nobatia,unclassified
sudan,north,3,1,Medieval,Makuria / Dongola (Christian),c.580–1323,1,,unclassified,makuria_dongola,unclassified
sudan,cent,3,0,Medieval,Makuria (southern territory),,1,,unclassified,makuria_kingdom,existing_polity
sudan,alwa,3,0,Medieval,Alwa Kingdom (Christian Nubian),c.6th c.–1504; Aksumite Christian influence,1,,polity,alwa_kingdom,polity
sudan,east,3,0,Medieval,Beja (Christian / Islamicising),,1,,unclassified,beja,unclassified
sudan,west,3,0,Medieval,Kanem Empire (eastern influence),,1,,polity,kanem_empire,polity
sudan,south,3,0,Medieval,Nilotic peoples,,1,,people,nilotic_peoples,people
sudan,north,4,0,,Makuria (Dongola) — Baqt Treaty,652 CE; Umayyad / Abbasid raids,1,,event,makuria_kingdom,existing_polity
sudan,cent,4,0,,Makuria · Banu Kanz (forming),,1,,event,makuria_banu_kanz,event
sudan,alwa,4,0,,Alwa Kingdom,,1,,polity,alwa_kingdom,polity
sudan,east,4,0,,Beja (Islamicising),,1,,unclassified,beja,unclassified
sudan,west,4,0,,Kanem Empire · Daju,,1,,polity,kanem_empire_daju,polity
sudan,south,4,0,,Nilotic peoples,,1,,people,nilotic_peoples,people
sudan,north,5,0,,Dongola Kingdom (declining),Mamluk interference (1276 · 1317),1,,polity,dongola_kingdom,polity
sudan,cent,5,0,,Banu Kanz (Arab-Nubian dynasty),,1,,regime,banu_kanz,regime
sudan,alwa,5,0,,Alwa declining → Funj forming,,1,,event,alwa_declining_funj_forming,event
sudan,east,5,0,,Beja (Hadendoa · Bisharin),,1,,unclassified,beja,unclassified
sudan,west,5,0,,Tunjur dynasty,,1,,regime,tunjur_dynasty,regime
sudan,south,5,0,,Nilotic peoples,,1,,people,nilotic_peoples,people
sudan,north,6,0,Early Modern,Ayyubid → Mamluk dynasty (N. Sudan),,1,,regime,ayyubid_mamluk_dynasty,regime
sudan,north,6,1,Early Modern,Ottoman Empire suzerainty,from 1517,1,ottoman_empire,linked,ottoman_empire_suzerainty,existing_polity
sudan,cent,6,0,Early Modern,Ottoman Egypt border · Funj tributary,,1,,regime,ottoman_egypt_border_funj_tributary,regime
sudan,alwa,6,0,Early Modern,Funj Sultanate (Sennar Sultanate),1504–1821,1,funj_sultanate,linked,funj_sultanate,existing_polity
sudan,east,6,0,Early Modern,Beja (under Ottoman / Funj suzerainty),,1,,unclassified,beja,unclassified
sudan,west,6,0,Early Modern,Darfur Sultanate (Keira dynasty),c.1603–1874,1,darfur_sultanate,linked,darfur_sultanate,existing_polity
sudan,south,6,0,Early Modern,Nilotic peoples (Shilluk · Dinka · Nuer),,1,,people,nilotic_peoples,people
sudan,north,7,0,Modern,Muhammad Ali dynasty — Turco-Egyptian Sudan,conquered 1820–1821,6,,regime,muhammad_ali_dynasty__turco_egyptian_sudan,regime
sudan,north,8,0,,Mahdist State (Muhammad Ahmad · Khalifa Abdallahi),1881–1898,6,mahdist_state,linked,mahdist_state,existing_polity
sudan,north,8,1,,Anglo-Egyptian Sudan (Condominium),1899–1956,6,,polity,anglo_egyptian_sudan,polity
sudan,north,9,0,Contemporary,Republic of Sudan (independence 1956),,4,,polity,republic_of_sudan,polity
sudan,north,9,1,Contemporary,Nimeiry · Bashir regime (1989–2019) · transitional government,,4,,regime,nimeiry_bashir_regime_transitional_government,regime
sudan,west,9,0,Contemporary,Republic of Sudan,,1,,polity,republic_of_sudan,polity
sudan,west,9,1,Contemporary,Darfur conflict,2003–,1,,unclassified,darfur_conflict,unclassified
sudan,south,9,0,Contemporary,Republic of Sudan (Southern Sudan),,1,,polity,republic_of_sudan,polity
sudan,south,9,1,Contemporary,South Sudan referendum,2011,1,,unclassified,south_sudan_referendum,unclassified
sudan,north,10,0,,Republic of Sudan — Sudan civil war,"RSF vs SAF, 2023–",5,,polity,republic_of_sudan,polity
sudan,south,10,0,,Republic of South Sudan (2011),,1,,polity,republic_of_south_sudan,polity
sudan,south,10,1,,South Sudanese civil war,2013–2020 · ongoing instability,1,,event,south_sudanese_civil_war,event
tunisia,tunis,0,0,Ancient,Berber / Numidian peoples,prehistoric,1,numidia,linked,berber_numidian_peoples,existing_polity
tunisia,tunis,0,1,Ancient,Phoenician Utica,c.1100 BCE,1,,unclassified,phoenician_utica,unclassified
tunisia,kairouan,0,0,Ancient,Numidian hinterland,,1,numidia,linked,numidian_hinterland,existing_polity
tunisia,tunis,1,0,,Carthage (Punic civilization),c.814–146 BCE,2,carthage,linked,carthage,existing_polity
tunisia,tunis,1,1,,Roman Province of Africa (Proconsularis),146 BCE–429 CE,2,,polity,roman_province_of_africa,polity
tunisia,tunis,1,2,,Vandal Kingdom,429–534,2,vandal_kingdom,linked,vandal_kingdom,existing_polity
tunisia,tunis,1,3,,Byzantine Exarchate of Africa,534–647,2,byzantine_empire,linked,byzantine_exarchate_of_africa,existing_polity
tunisia,tunis,2,0,Medieval,Rashidun Caliphate,647–661,2,rashidun_caliphate,linked,rashidun_caliphate,existing_polity
tunisia,tunis,2,1,Medieval,Umayyad Caliphate,661–750,2,umayyad_caliphate,linked,umayyad_caliphate,existing_polity
tunisia,tunis,3,0,,Fihrid governors (Abbasid),750–771,1,,regime,fihrid_governors,regime
tunisia,tunis,3,1,,Muhallabid governors,771–793,1,,regime,muhallabid_governors,regime
tunisia,kairouan,3,0,,Aghlabid dynasty (capital: Kairouan),800–909,1,aghlabid_dynasty,linked,aghlabid_dynasty,existing_polity
tunisia,kairouan,3,1,,Fatimid Caliphate (al-Mahdiyya),909–969,1,fatimid_caliphate,linked,fatimid_caliphate,existing_polity
tunisia,tunis,4,0,,Zirid dynasty,969–1148; Norman Kingdom (raids · Mahdia 1148–1160) (1134–1160),2,zirid_dynasty,linked,zirid_dynasty,existing_polity
tunisia,tunis,4,1,,Almohad Caliphate,1159–1229,2,almohad_caliphate,linked,almohad_caliphate,existing_polity
