entity_id,entity_type,canonical_name,dynasty,panel_count,panels,source_labels
iraqi_government_retakes,unclassified,Iraqi government retakes,,1,iraq,Iraqi government retakes
aurignacian_kebaran_cultures_culture,culture,Aurignacian · Kebaran cultures,,1,levant,Aurignacian · Kebaran cultures
natufian_culture,culture,Natufian culture,,1,levant,Natufian culture
halaf_yarmukian_ghassulian_cultures,unclassified,Halaf · Yarmukian · Ghassulian cultures,,1,levant,Halaf · Yarmukian · Ghassulian cultures
ebla_culture,culture,Ebla,,1,levant,Ebla (c.3000–1600 BCE)
mari,unclassified,Mari,,1,levant,Mari (c.2900–1761 BCE)
byblos_gubla,unclassified,Byblos / Gubla,,1,levant,Byblos / Gubla
ugarit,people,Ugarit,,2,levant,Ugarit
amorite_city_states,polity,Amorite city-states,,1,levant,Amorite city-states
canaanite_city_states,polity,Canaanite city-states,,1,levant,Canaanite city-states
yamhad,unclassified,Yamhad,,1,levant,Yamhad (Aleppo)
mitanni_kingdom,polity,Mitanni Kingdom,,1,levant,Mitanni Kingdom
egyptian_new_kingdom,polity,Egyptian New Kingdom,,3,levant,Egyptian New Kingdom (coastal) | Egyptian New Kingdom
qatna_amorite_kingdoms,unclassified,Qatna / Amorite kingdoms,,1,levant,Qatna / Amorite kingdoms
canaanite_cities,unclassified,Canaanite cities,,1,levant,Canaanite cities (Egyptian vassals)
late_bronze_age_collapse_sea_peoples_culture,culture,Late Bronze Age Collapse · Sea Peoples,,1,levant,Late Bronze Age Collapse · Sea Peoples
aramaean_kingdoms,unclassified,Aramaean kingdoms,,1,levant,Aramaean kingdoms (Bit Adini etc.)
neo_hittite_states,unclassified,Neo-Hittite states,,1,levant,Neo-Hittite states
phoenician_city_states,existing_polity,Phoenician city-states,,1,levant,Phoenician city-states (Byblos · Sidon · Tyre)
aram_damascus,unclassified,Aram-Damascus,,1,levant,Aram-Damascus
united_kingdom_israel_judah,existing_polity,United Kingdom · Israel / Judah,,1,levant,United Kingdom · Israel / Judah
kingdom_of_judah,existing_polity,Kingdom of Judah,,1,levant,Kingdom of Judah
babylonian_exile,event,Babylonian exile,,1,levant,Babylonian exile
ptolemaic_egypt,existing_polity,Ptolemaic,,3,levant|libya,Ptolemaic (Coele-Syria) | Ptolemaic Egypt
hasmonean_dynasty,existing_polity,Hasmonean dynasty,,1,levant,Hasmonean dynasty
syria_province,unclassified,Syria province,,1,levant,Syria province (capital Antioch)
arabia_petraea,existing_polity,Arabia Petraea,,1,levant,Arabia Petraea
judaea_province,unclassified,Judaea province,,1,levant,Judaea province (Roman)
syria_palaestina,unclassified,Syria Palaestina,,1,levant,Syria Palaestina
roman_empire_byzantine,existing_polity,Roman Empire · Byzantine,,1,levant,Roman Empire (Christian) · Byzantine
mirdasid_dynasty,regime,Mirdasid dynasty (Aleppo),Mirdasid dynasty,1,levant,Mirdasid dynasty (Aleppo)
mamluk_sultanate,existing_polity,Mamluk Sultanate,,4,levant,Mamluk Sultanate
principality_of_antioch,polity,Principality of Antioch,,1,levant,Principality of Antioch (Crusader)
county_of_tripoli,polity,County of Tripoli,,1,levant,County of Tripoli (Crusader)
burid_dynasty,regime,Burid dynasty (Damascus),Burid dynasty,1,levant,Burid dynasty (Damascus)
zangid_ayyubid,regime,Zangid / Ayyubid (Damascus),Zangid / Ayyubid,1,levant,Zangid / Ayyubid (Damascus)
kingdom_of_jerusalem,existing_polity,Kingdom of Jerusalem,,1,levant,Kingdom of Jerusalem (Crusader)
oeta_north,unclassified,OETA North,,1,levant,OETA North (British/Faisal)
arab_kingdom_of_syria,polity,Arab Kingdom of Syria,,1,levant,Arab Kingdom of Syria (Faisal)
french_mandate_syria,polity,French Mandate Syria,,1,levant,French Mandate Syria
oeta_west,unclassified,OETA West,,1,levant,OETA West (British/French)
french_mandate_lebanon,polity,French Mandate Lebanon,,1,levant,French Mandate Lebanon
oeta_east,unclassified,OETA East,,1,levant,OETA East (British/Faisal)
british_mandate_transjordan,polity,British Mandate Transjordan,,1,levant,British Mandate Transjordan
oeta_south,unclassified,OETA South,,1,levant,OETA South (British)
british_mandate_palestine,polity,British Mandate Palestine,,1,levant,British Mandate Palestine
syrian_republic,polity,Syrian Republic,,1,levant,Syrian Republic (independence 1946)
lebanese_republic,polity,Lebanese Republic,,3,levant,Lebanese Republic (independence 1943) | Lebanese Republic
kingdom_of_jordan,existing_polity,Hashemite Kingdom of Jordan,,3,levant,Hashemite Kingdom of Jordan (1946) | Hashemite Kingdom of Jordan
state_of_israel,existing_polity,State of Israel,,1,levant,State of Israel (1948)
syrian_1st_republic_ba_athist_syria,polity,Syrian 1st Republic · Ba'athist Syria,,1,levant,Syrian 1st Republic · Ba'athist Syria
ba_athist_syrian_arab_republic,polity,Ba'athist Syrian Arab Republic,,1,levant,Ba'athist Syrian Arab Republic
capsian_culture_amazigh_berber_peoples_culture,culture,Capsian culture · Amazigh / Berber peoples,,1,morocco,Capsian culture · Amazigh / Berber peoples
phoenician_tingis,unclassified,Phoenician Tingis,,1,morocco,Phoenician Tingis
mauretanian_city,event,Mauretanian city,,1,morocco,Mauretanian city
phoenician_rusaddir,unclassified,Phoenician Rusaddir,,1,morocco,Phoenician Rusaddir
berber_mauretania,people,Berber / Mauretania,,2,morocco,Berber / Mauretania
phoenician_lixus,unclassified,Phoenician Lixus,,1,morocco,Phoenician Lixus
mauretanian_atlantic,unclassified,Mauretanian Atlantic,,1,morocco,Mauretanian Atlantic
carthaginian_influence,polity,Carthaginian influence,,2,morocco|algeria,Carthaginian influence | Carthaginian influence (Ikosim)
mauretania_kingdom,polity,Mauretania Kingdom,,2,morocco|algeria,Mauretania Kingdom
gaetuli_zenata,people,Gaetuli / Zenata,,2,morocco,Gaetuli / Zenata (Berber) | Gaetuli / Zenata
saharan_berber,people,Saharan Berber,,3,morocco,Saharan Berber
roman_mauretania_tingitana,existing_polity,Roman Mauretania Tingitana,,1,morocco,Roman Mauretania Tingitana
independent_berber_kingdoms,people,Independent Berber kingdoms,,1,morocco,Independent Berber kingdoms
visigothic_ceuta,unclassified,Visigothic Ceuta,,1,morocco,Visigothic Ceuta
byzantine_ceuta,polity,Byzantine Ceuta,,1,morocco,Byzantine Ceuta
berber_rif,people,Berber Rif,,1,morocco,Berber Rif
minor_byzantine_presence,polity,Minor Byzantine presence,,1,morocco,Minor Byzantine presence
berber_atlantic_tribes,people,Berber Atlantic tribes,,1,morocco,Berber Atlantic tribes
berber_kingdoms,people,Berber kingdoms,,1,morocco,Berber kingdoms
berber_saharan,people,Berber / Saharan,,1,morocco,Berber / Saharan
hammudids,unclassified,Hammudids,,1,morocco,Hammudids (Ceuta)
salihids_of_nakur_rif,unclassified,Salihids of Nakur / Rif,,1,morocco,Salihids of Nakur / Rif
barghawata_confederacy,unclassified,Barghawata Confederacy,,1,morocco,Barghawata Confederacy
idrisid_dynasty,existing_polity,Idrisid dynasty,,1,morocco,Idrisid dynasty
zirid_meknasa,regime,Zirid / Meknasa,Zirid / Meknasa,1,morocco,Zirid / Meknasa
berber,people,Berber,,2,morocco,Berber (Zenata) | Berber (Atlas tribes)
midraris_of_sijilmasa,unclassified,Midraris of Sijilmasa,,1,morocco,Midraris of Sijilmasa
zenata_maghrawa,unclassified,Zenata / Maghrawa,,1,morocco,Zenata / Maghrawa
sanhaja_lamtuna,unclassified,Sanhaja / Lamtuna,,1,morocco,Sanhaja / Lamtuna (Sahara)
almohad_dynasty__masmuda_berber_from_high_atlas_unified_morocco_iberia_algeri,regime,Almohad dynasty (al-Muwahhidun) — Masmuda Berber from High Atlas; unified Morocco + Iberia + Algeria,Masmuda Berber from High Atlas; unified Morocco + Iberia + Algeria,1,morocco,Almohad dynasty (al-Muwahhidun) — Masmuda Berber from High Atlas; unified Morocco + Iberia + Algeria
marinid_dynasty,existing_polity,Marinid dynasty,,3,morocco,Marinid dynasty
hafsid_dynasty,existing_polity,Hafsid,,7,morocco|algeria|libya|tunisia,Hafsid (east fringe) | Hafsid (nominal suzerainty) | Hafsid dynasty (Constantine) | Hafsid dynasty (–1574) | Hafsid dynasty
saharan_berber_peripheral,people,Saharan Berber / peripheral,,1,morocco,Saharan Berber / peripheral
portuguese_ceuta,unclassified,Portuguese Ceuta,,1,morocco,Portuguese Ceuta
wattasid,regime,Wattasid (inland),Wattasid,1,morocco,Wattasid (inland)
wattasid_dynasty,regime,Wattasid dynasty,Wattasid dynasty,2,morocco,Wattasid dynasty
saadian_dynasty,existing_polity,Saadian dynasty,,3,morocco,"Saadian dynasty (rising) | Saadian dynasty — unified Morocco, capital Marrakesh (1549) | Saadian dynasty"
sanhaja_saharan_berber,people,Sanhaja / Saharan Berber,,1,morocco,Sanhaja / Saharan Berber
portuguese_spanish_ceuta,unclassified,Portuguese / Spanish Ceuta,,1,morocco,Portuguese / Spanish Ceuta
sa_di_fragmentation,event,Sa'di fragmentation,,1,morocco,Sa'di fragmentation
spanish_ceuta,unclassified,Spanish Ceuta,,1,morocco,Spanish Ceuta
alawite_dynasty,existing_polity,Alawite dynasty,,2,morocco,"Alawite dynasty (Sharifs of Morocco) — unified Morocco, Marrakesh then Fes as capital | Alawite dynasty"
alawite_saharan_tribal,people,Alawite / Saharan tribal,,1,morocco,Alawite / Saharan tribal
spanish_ceuta_melilla,unclassified,Spanish Ceuta / Melilla,,1,morocco,Spanish Ceuta / Melilla
alawite_tafilalet__dynasty_s_origin,regime,Alawite (Tafilalet — dynasty's origin),dynasty's origin),1,morocco,Alawite (Tafilalet — dynasty's origin)
international_zone,unclassified,International Zone,,1,morocco,International Zone (Tangier)
spanish_northern_zone,polity,Spanish Northern Zone,,2,morocco,Spanish Northern Zone | Spanish Northern Zone (Protectorate)
french_protectorate_of_morocco,polity,French Protectorate of Morocco,,1,morocco,French Protectorate of Morocco
french_protectorate,polity,French Protectorate,,1,morocco,French Protectorate
spanish_ifni,unclassified,Spanish Ifni,,1,morocco,Spanish Ifni
spanish_sahara,unclassified,Spanish Sahara,,2,morocco,Spanish Sahara
kingdom_of_morocco,polity,Kingdom of Morocco,,2,morocco,Kingdom of Morocco (independence 1956) | Kingdom of Morocco
mauritanian_sector,unclassified,Mauritanian sector,,1,morocco,Mauritanian sector
moroccan_administration,polity,Moroccan administration,,1,morocco,Moroccan administration
sadr,unclassified,SADR,,1,morocco,SADR (POLISARIO claim)
qataban_kingdom,polity,Qataban kingdom,,1,yemen,Qataban kingdom
awsan_kingdom,polity,Awsan kingdom,,1,yemen,Awsan kingdom
hadramaut_kingdom,polity,Hadramaut kingdom,,1,yemen,Hadramaut kingdom
ma_in_kingdom,polity,Ma'in kingdom,,1,yemen,Ma'in kingdom (Minaean)
saba_revived,existing_polity,Saba (revived,,1,yemen,Saba (revived — Hamdan dynasty)
qataban_declining,event,Qataban (declining,,1,yemen,Qataban (declining — absorbed by Himyar)
hadramaut,unclassified,Hadramaut,,1,yemen,Hadramaut (absorbed by Himyar)
himyar__jewish,regime,Himyar — Jewish (Yathar dynasty),Jewish (Yathar dynasty),1,yemen,Himyar — Jewish (Yathar dynasty)
himyar__christian,regime,Himyar — Christian (Aksumite vassal),Christian (Aksumite vassal),1,yemen,Himyar — Christian (Aksumite vassal)
sassanid_persian_rule,regime,Sassanid Persian rule,Sassanid Persian rule,1,yemen,Sassanid Persian rule
rashidun_umayyad_abbasid_caliphates,existing_polity,Rashidun · Umayyad · Abbasid caliphates,,1,yemen,Rashidun · Umayyad · Abbasid caliphates
zaidi_imamate_shia,polity,Zaidi Imamate (Shia,,1,yemen,Zaidi Imamate (Shia — northern highlands)
yu_firid_dynasty,regime,Yu'firid dynasty,Yu'firid dynasty,1,yemen,Yu'firid dynasty
najahid_dynasty,regime,Najahid dynasty,Najahid dynasty,1,yemen,Najahid dynasty
mahdid_dynasty,regime,Mahdid dynasty,Mahdid dynasty,1,yemen,Mahdid dynasty
ibadi_movement,unclassified,Ibadi movement,,1,yemen,Ibadi movement (Hadramaut)
hadrami_local_dynasties,unclassified,Hadrami local dynasties,,1,yemen,Hadrami local dynasties
hamdanid_dynasty,regime,Hamdanid dynasty,Hamdanid dynasty,1,yemen,Hamdanid dynasty
zuray_id_dynasty,regime,Zuray'id dynasty (Aden),Zuray'id dynasty,1,yemen,Zuray'id dynasty (Aden)
ayyubid_dynasty_saladin_s_brother__conquers_yemen,regime,Ayyubid dynasty (Saladin's brother — conquers Yemen),conquers Yemen),1,yemen,Ayyubid dynasty (Saladin's brother — conquers Yemen)
rasulid_dynasty_sunni__golden_age_of_medieval_yemen,regime,Rasulid dynasty (Sunni — golden age of medieval Yemen),golden age of medieval Yemen),1,yemen,Rasulid dynasty (Sunni — golden age of medieval Yemen)
kathiri_sultanate,polity,Kathiri Sultanate,,1,yemen,Kathiri Sultanate (Hadramaut)
qu_aiti_sultanate,polity,Qu'aiti Sultanate,,1,yemen,Qu'aiti Sultanate (Hadramaut)
zaidi_imamate_expels_ottomans__qasimid_dynasty,regime,Zaidi Imamate (expels Ottomans — Qasimid dynasty),Qasimid dynasty),1,yemen,Zaidi Imamate (expels Ottomans — Qasimid dynasty)
ottoman_influence,existing_polity,Ottoman influence,,1,yemen,Ottoman influence (coastal areas)
lahej_sultanate,polity,Lahej Sultanate,,1,yemen,Lahej Sultanate
british_aden,unclassified,British Aden,,1,yemen,British Aden (captured 1839)
kathiri_qu_aiti_sultanates,unclassified,Kathiri · Qu'aiti sultanates,,1,yemen,Kathiri · Qu'aiti sultanates (Hadramaut)
british_aden_protectorate,polity,British Aden Protectorate,,1,yemen,British Aden Protectorate (Eastern)
mutawakkilite_kingdom_of_yemen_zaidi,polity,Mutawakkilite Kingdom of Yemen (Zaidi,,1,yemen,Mutawakkilite Kingdom of Yemen (Zaidi — Hamid al-Din)
yemen_arab_republic,polity,Yemen Arab Republic,,1,yemen,Yemen Arab Republic (North Yemen)
north_yemen_civil_war,event,North Yemen Civil War,,1,yemen,North Yemen Civil War (royalists vs republicans)
federation_of_south_arabia,polity,Federation of South Arabia,,1,yemen,Federation of South Arabia (British-backed)
people_s_democratic_republic_of_yemen_south_yemen,people,People's Democratic Republic of Yemen (South Yemen,,1,yemen,People's Democratic Republic of Yemen (South Yemen — Marxist)
south_yemen_secession_attempt,event,South Yemen secession attempt,,1,yemen,South Yemen secession attempt (civil war)
yemeni_revolution,event,Yemeni Revolution,,1,yemen,Yemeni Revolution (Arab Spring)
yemeni_civil_war,event,Yemeni Civil War,,1,yemen,Yemeni Civil War (Houthi vs government · Saudi intervention)
supreme_political_council_houthi,unclassified,Supreme Political Council (Houthi,,1,yemen,Supreme Political Council (Houthi — Sana'a)
capsian_culture_berber_peoples_culture,culture,Capsian culture / Berber peoples,,1,algeria,Capsian culture / Berber peoples
phoenician_coastal_settlements,unclassified,Phoenician coastal settlements,,1,algeria,Phoenician coastal settlements (c.900 BCE)
roman_mauretania_caesariensis,polity,Roman Mauretania Caesariensis,,2,algeria,Roman Mauretania Caesariensis
mauro_roman_kingdom_altava_kingdom,existing_polity,Mauro-Roman Kingdom · Altava Kingdom,,1,algeria,Mauro-Roman Kingdom · Altava Kingdom
independent_berber_imazighen,people,Independent Berber / Imazighen,,1,algeria,Independent Berber / Imazighen
numidia,existing_polity,Numidia,,2,algeria|libya,Numidia (Massinissa) | Numidia (partial)
roman_numidia,existing_polity,Roman Numidia,,1,algeria,Roman Numidia (Africa Proconsularis)
rustamid_dynasty,existing_polity,Rustamid dynasty,,1,algeria,"Rustamid dynasty (Tiaret, Ibadi)"
ifranid_dynasty,regime,Ifranid dynasty (Zenata Berbers),Ifranid dynasty,1,algeria,Ifranid dynasty (Zenata Berbers)
abbasid_muhallabid_governors,existing_polity,Abbasid / Muhallabid governors,,1,algeria,Abbasid / Muhallabid governors
zirid_dynasty,existing_polity,Zirid,,4,algeria|libya|tunisia,Zirid (Ashir principality) | Zirid dynasty
fatimid_suzerainty,existing_polity,Fatimid suzerainty,,1,algeria,Fatimid suzerainty
hammadid_dynasty,regime,Hammadid dynasty (Qal'a des Beni Hammad),Hammadid dynasty,1,algeria,Hammadid dynasty (Qal'a des Beni Hammad)
aghlabid_dynasty,existing_polity,Aghlabid dynasty,,3,algeria|libya|tunisia,Aghlabid dynasty | Aghlabid dynasty (capital: Kairouan)
zayyanid_abdalwadid_dynasty,regime,Zayyanid / Abdalwadid dynasty (Tlemcen),Zayyanid / Abdalwadid dynasty,1,algeria,Zayyanid / Abdalwadid dynasty (Tlemcen)
zayyanid_suzerainty,regime,Zayyanid suzerainty (coastal),Zayyanid suzerainty,1,algeria,Zayyanid suzerainty (coastal)
banu_ghaniya,regime,Banu Ghaniya (Balearic Almoravid remnants),Banu Ghaniya,3,algeria|libya|tunisia,Banu Ghaniya (Balearic Almoravid remnants) | Banu Ghaniya | Banu Ghaniya (Almoravid rebels)
zayyanid_abdalwadid,regime,Zayyanid / Abdalwadid (–1556),Zayyanid / Abdalwadid,1,algeria,Zayyanid / Abdalwadid (–1556)
spanish_oran,unclassified,Spanish Oran,,2,algeria,Spanish Oran (1509–1708) | Spanish Oran (restored 1732–1792)
ottoman_regency,existing_polity,Ottoman Regency,,2,algeria,Ottoman Regency (west) | Ottoman Regency (Oran province)
ottoman_regency_of_algiers,existing_polity,Ottoman Regency of Algiers,,2,algeria,Ottoman Regency of Algiers | Ottoman Regency of Algiers (–1830)
ottoman_constantine_province,existing_polity,Ottoman Constantine province,,1,algeria,Ottoman Constantine province
emirate_of_abdelkader,polity,Emirate of Abdelkader,,1,algeria,Emirate of Abdelkader (partial)
french_algeria,event,French Algeria,,4,algeria,French Algeria — conquest | French Algeria — east | French Algeria (settled colonialism) | French Algeria (4th Republic)
ait_abbas_kabylie_resistance,unclassified,Aït Abbas / Kabylie resistance,,1,algeria,Aït Abbas / Kabylie resistance
ottoman_constantine,unclassified,Ottoman Constantine,,1,algeria,Ottoman Constantine
tuggurt_sultanate,polity,Tuggurt Sultanate,,1,algeria,Tuggurt Sultanate (south)
vichy_france_free_france,unclassified,Vichy France / Free France,,1,algeria,Vichy France / Free France
algerian_war_of_independence,event,Algerian War of Independence,,1,algeria,Algerian War of Independence
people_s_democratic_republic_of_algeria,people,People's Democratic Republic of Algeria,,2,algeria,People's Democratic Republic of Algeria (FLN one-party state) | People's Democratic Republic of Algeria
algerian_civil_war,event,Algerian Civil War,,1,algeria,Algerian Civil War (Black Decade)
berber_libu_peoples,people,Berber / Libu peoples,,1,libya,Berber / Libu peoples
carthaginian_suzerainty,polity,Carthaginian suzerainty,,1,libya,Carthaginian suzerainty
pentapolis,polity,Pentapolis,,1,libya,Pentapolis — Greek city-states (Cyrene · Apollonia · Barca · Berenice · Euhesperides)
garamantian_kingdom,polity,Garamantian Kingdom,,1,libya,Garamantian Kingdom
berber_tuareg_tribes,people,Berber / Tuareg tribes,,1,libya,Berber / Tuareg tribes
muhallabid_governors,regime,Muhallabid governors,Muhallabid governors,2,libya|tunisia,Muhallabid governors
norman_sicily,unclassified,Norman Sicily,,1,libya,Norman Sicily (tribute)
banu_hilal_banu_sulaym,unclassified,Banu Hilal / Banu Sulaym,,1,libya,Banu Hilal / Banu Sulaym
berber_tuareg,people,Berber / Tuareg,,2,libya,Berber / Tuareg (Ibadi independent) | Berber / Tuareg
ottoman_tripolitania,existing_polity,Ottoman Tripolitania,,1,libya,Ottoman Tripolitania
karamanli_dynasty,regime,Karamanli dynasty,Karamanli dynasty,1,libya,Karamanli dynasty
ottoman_direct_rule,existing_polity,Ottoman direct rule,,1,libya,Ottoman direct rule
ottoman_cyrenaica,existing_polity,Ottoman Cyrenaica,,1,libya,Ottoman Cyrenaica
awlad_muhammad_dynasty,regime,Awlad Muhammad dynasty,Awlad Muhammad dynasty,1,libya,Awlad Muhammad dynasty
italian_libya,unclassified,Italian Libya,,3,libya,Italian Libya — Tripolitania | Italian Libya — Cyrenaica | Italian Libya — Fezzan
british_military_administration,polity,British Military Administration,,3,libya|malaysia_singapore_brunei,British Military Administration
french_military_administration,polity,French Military Administration,,1,libya,French Military Administration
kingdom_of_libya,polity,Kingdom of Libya,,1,libya,Kingdom of Libya
libyan_arab_republic,polity,Libyan Arab Republic,,1,libya,Libyan Arab Republic (Gaddafi)
great_socialist_people_s_libyan_arab_jamahiriya,people,Great Socialist People's Libyan Arab Jamahiriya,,1,libya,Great Socialist People's Libyan Arab Jamahiriya
ntc_first_civil_war,event,NTC / First Civil War,,2,libya,NTC / First Civil War
gnu_government_of_national_unity,unclassified,GNU / Government of National Unity,,1,libya,GNU / Government of National Unity (Tripoli)
hor_lna,unclassified,HoR / LNA,,1,libya,HoR / LNA — Benghazi–Tobruk
contested_lna_influenced,unclassified,Contested / LNA-influenced,,1,libya,Contested / LNA-influenced
egyptian_new_kingdom__nubia,regime,Egyptian New Kingdom — Nubia (Kush as vassal),Nubia (Kush as vassal),1,sudan,Egyptian New Kingdom — Nubia (Kush as vassal)
nilotic_peoples,people,Nilotic peoples,,7,sudan,Nilotic peoples (proto-Nilo-Saharan) | Nilotic peoples (Luo · proto-Dinka) | Nilotic peoples | Nilotic peoples (Shilluk · Dinka · Nuer)
punt,unclassified,Punt,,1,sudan,Punt (Egyptian trading land)
luo_fur_peoples,people,Luo / Fur peoples,,1,sudan,Luo / Fur peoples
luo_nilotic_peoples,people,Luo / Nilotic peoples,,1,sudan,Luo / Nilotic peoples
kush_kingdom,polity,Kush Kingdom,,2,sudan,Kush Kingdom — Napata phase | Kush Kingdom — Meroe phase
kushite_25th_dynasty_of_egypt,regime,Kushite 25th Dynasty of Egypt,Kushite 25th Dynasty of Egypt,1,sudan,Kushite 25th Dynasty of Egypt
alwa,event,Alwa,,1,sudan,Alwa (forming)
blemmyes,people,Blemmyes,,1,sudan,Blemmyes (nomadic eastern desert)
nile_peoples_dagu,people,Nile peoples · Dagu,,1,sudan,Nile peoples · Dagu
roman_client_nobatia_forming,regime,Roman client / Nobatia forming,Roman client / Nobatia forming,1,sudan,Roman client / Nobatia forming
alwa_kingdom,polity,Alwa Kingdom,,3,sudan,Alwa Kingdom (forming) | Alwa Kingdom (Christian Nubian) | Alwa Kingdom
blemmyes_early_beja,unclassified,Blemmyes · early Beja,,1,sudan,Blemmyes · early Beja
dagu_zaghawa,unclassified,Dagu · Zaghawa,,1,sudan,Dagu · Zaghawa (early)
nobatia,unclassified,Nobatia,,1,sudan,Nobatia (Christian)
makuria_dongola,unclassified,Makuria / Dongola,,1,sudan,Makuria / Dongola (Christian)
makuria_kingdom,existing_polity,Makuria,,2,sudan,Makuria (southern territory) | Makuria (Dongola) — Baqt Treaty
beja,unclassified,Beja,,4,sudan,Beja (Christian / Islamicising) | Beja (Islamicising) | Beja (Hadendoa · Bisharin) | Beja (under Ottoman / Funj suzerainty)
kanem_empire,polity,Kanem Empire,,2,sudan|west_africa,Kanem Empire (eastern influence) | Kanem Empire (Lake Chad basin)
makuria_banu_kanz,event,Makuria · Banu Kanz,,1,sudan,Makuria · Banu Kanz (forming)
kanem_empire_daju,polity,Kanem Empire · Daju,,1,sudan,Kanem Empire · Daju
dongola_kingdom,polity,Dongola Kingdom,,1,sudan,Dongola Kingdom (declining)
banu_kanz,regime,Banu Kanz (Arab-Nubian dynasty),Banu Kanz,1,sudan,Banu Kanz (Arab-Nubian dynasty)
alwa_declining_funj_forming,event,Alwa declining → Funj forming,,1,sudan,Alwa declining → Funj forming
tunjur_dynasty,regime,Tunjur dynasty,Tunjur dynasty,1,sudan,Tunjur dynasty
ayyubid_mamluk_dynasty,regime,Ayyubid → Mamluk dynasty (N. Sudan),Ayyubid → Mamluk dynasty,1,sudan,Ayyubid → Mamluk dynasty (N. Sudan)
ottoman_empire_suzerainty,existing_polity,Ottoman Empire suzerainty,,1,sudan,Ottoman Empire suzerainty
ottoman_egypt_border_funj_tributary,regime,Ottoman Egypt border · Funj tributary,Ottoman Egypt border · Funj tributary,1,sudan,Ottoman Egypt border · Funj tributary
funj_sultanate,existing_polity,Funj Sultanate,,1,sudan,Funj Sultanate (Sennar Sultanate)
darfur_sultanate,existing_polity,Darfur Sultanate,,1,sudan,Darfur Sultanate (Keira dynasty)
muhammad_ali_dynasty__turco_egyptian_sudan,regime,Muhammad Ali dynasty — Turco-Egyptian Sudan,Turco-Egyptian Sudan,1,sudan,Muhammad Ali dynasty — Turco-Egyptian Sudan
mahdist_state,existing_polity,Mahdist State,,1,sudan,Mahdist State (Muhammad Ahmad · Khalifa Abdallahi)
anglo_egyptian_sudan,polity,Anglo-Egyptian Sudan,,1,sudan,Anglo-Egyptian Sudan (Condominium)
republic_of_sudan,polity,Republic of Sudan,,4,sudan,Republic of Sudan (independence 1956) | Republic of Sudan | Republic of Sudan (Southern Sudan) | Republic of Sudan — Sudan civil war
nimeiry_bashir_regime_transitional_government,regime,Nimeiry · Bashir regime (1989–2019) · transitional government,Nimeiry · Bashir regime · transitional government,1,sudan,Nimeiry · Bashir regime (1989–2019) · transitional government
darfur_conflict,unclassified,Darfur conflict,,1,sudan,Darfur conflict
south_sudan_referendum,unclassified,South Sudan referendum,,1,sudan,South Sudan referendum
republic_of_south_sudan,polity,Republic of South Sudan,,1,sudan,Republic of South Sudan (2011)
south_sudanese_civil_war,event,South Sudanese civil war,,1,sudan,South Sudanese civil war
berber_numidian_peoples,existing_polity,Berber / Numidian peoples,,1,tunisia,Berber / Numidian peoples
phoenician_utica,unclassified,Phoenician Utica,,1,tunisia,Phoenician Utica
numidian_hinterland,existing_polity,Numidian hinterland,,1,tunisia,Numidian hinterland
carthage,existing_polity,Carthage,,1,tunisia,Carthage (Punic civilization)
roman_province_of_africa,polity,Roman Province of Africa,,1,tunisia,Roman Province of Africa (Proconsularis)
byzantine_exarchate_of_africa,existing_polity,Byzantine Exarchate of Africa,,1,tunisia,Byzantine Exarchate of Africa
fihrid_governors,regime,Fihrid governors (Abbasid),Fihrid governors,1,tunisia,Fihrid governors (Abbasid)
muradid_bey_dynasty,regime,Muradid Bey dynasty,Muradid Bey dynasty,1,tunisia,Muradid Bey dynasty
husainid_bey_dynasty,regime,Husainid Bey dynasty,Husainid Bey dynasty,1,tunisia,Husainid Bey dynasty
french_protectorate_of_tunisia,polity,French Protectorate of Tunisia,,1,tunisia,French Protectorate of Tunisia
axis_occupation,event,Axis occupation,,1,tunisia,Axis occupation (Vichy → German)
french_protectorate_restored,polity,French Protectorate restored,,1,tunisia,French Protectorate restored
kingdom_of_tunisia,polity,Kingdom of Tunisia,,1,tunisia,Kingdom of Tunisia
first_republic,polity,First Republic,,1,tunisia,First Republic — Bourguiba
ben_ali_regime,regime,Ben Ali regime,Ben Ali regime,1,tunisia,Ben Ali regime
kais_saied,unclassified,Kais Saied,,1,tunisia,Kais Saied — new constitution
dalma_culture,culture,Dalma culture,,1,iran,Dalma culture
zayanderud_culture,culture,Zayanderud culture,,1,iran,Zayanderud culture
oxus_bmac_culture,culture,Oxus / BMAC culture,,1,iran,Oxus / BMAC culture
jiroft_culture,culture,Jiroft culture,,1,iran,Jiroft culture
kura_araxes_urartu,unclassified,Kura-Araxes / Urartu,,1,iran,Kura-Araxes / Urartu
lullubi_kingdom,polity,Lullubi Kingdom,,1,iran,Lullubi Kingdom
kassite_babylon,unclassified,Kassite Babylon,,1,iran,Kassite Babylon
proto_elamite,unclassified,Proto-Elamite,,1,iran,Proto-Elamite
elam,existing_polity,Elam,,2,iran,Elam | Elam (continued)
marhashi,people,Marhashi,,1,iran,Marhashi
jiroft_helmand,unclassified,Jiroft / Helmand,,2,iran,Jiroft / Helmand
urartu,people,Urartu,,1,iran,Urartu
mannai_kingdom,polity,Mannai Kingdom,,1,iran,Mannai Kingdom
ur_iii,existing_polity,Ur III,,1,iran,Ur III (Neo-Sumerian)
median_kingdom,existing_polity,Median Kingdom,,1,iran,Median Kingdom
anshan_kingdom,polity,Anshan Kingdom,,1,iran,Anshan Kingdom
