start_year,end_year,panel_id,column_id,entity_id,core_name,label,note,has_regime_link
1804,1814,low_countries,flemish,french_first_empire,French First Empire,French First Empire,1804–1814,false
1804,1814,low_countries,walloon,french_first_empire,French First Empire,French First Empire,1804–1814,false
1804,1813,serbia,belgrade,first_serbian_uprising,First Serbian Uprising,First Serbian Uprising — Karađorđe,1804–1813,false
1804,,switzerland_austria,austria,habsburg_monarchy,Austrian Empire,Austrian Empire (proclaimed by Francis II),1804,true
1804,1867,switzerland_austria,austria,habsburg_monarchy,Austrian Empire,Austrian Empire,1804–1867,true
1804,1903,west_africa,east,sokoto_caliphate,Sokoto Caliphate,Sokoto Caliphate (Fulani jihad — Usman dan Fodio),1804–1903,false
1805,1814,italy,north,kingdom_of_italy,Kingdom of Italy,Kingdom of Italy (Napoleon),1805–1814,true
1805,1809,switzerland_austria,austria,napoleonic_wars,Napoleonic Wars,Napoleonic Wars — multiple defeats by France,1805–1809,false
1805,1867,egypt,lower,muhammad_ali_dynasty,Muhammad Ali dynasty,Muhammad Ali dynasty (Khedivate of Egypt),1805–1867,false
1806,,croatia,dalm,french,French,French (briefly 1806–14) → Austrian Empire,,false
1806,1813,germany,west,confederation_of_the_rhine,Confederation of the Rhine,Confederation of the Rhine (French satellite),1806–1813; Holy Roman Empire dissolved (1806),false
1806,1813,germany,north,french_occupation_of_northern_germany,French occupation of northern Germany,French occupation of northern Germany,1806–1813,false
1806,,germany,prussia,kingdom_of_prussia,Kingdom of Prussia,Kingdom of Prussia,defeated at Jena (1806); reforms follow,true
1806,1816,italy,south,kingdom_of_naples,Kingdom of Naples,Kingdom of Naples (Murat then Bourbon),1806–1816,false
1806,1816,italy,sicily,kingdom_of_sicily,Kingdom of Sicily,Kingdom of Sicily (British-backed Bourbon),1806–1816,false
1806,1810,low_countries,north,kingdom_of_holland,Kingdom of Holland,Kingdom of Holland (Louis Bonaparte),1806–1810,false
1806,,switzerland_austria,austria,holy_roman_empire,Holy Roman Empire dissolved,Holy Roman Empire dissolved (Francis abdicates as Emperor),1806,true
1806,1917,azerbaijan,arran,russian_empire,Russian Empire,Russian Empire (Baku Governorate),1806–1917,true
1807,1815,belarus,west,duchy_of_warsaw,Duchy of Warsaw,Duchy of Warsaw (briefly),1807–1815,false
1807,1813,germany,north,kingdom_of_westphalia,Kingdom of Westphalia,Kingdom of Westphalia (Napoleon's brother Jérôme),1807–1813,false
1807,1813,germany,prussia,prussian_reforms,Prussian reforms,Prussian reforms (Stein · Hardenberg · Scharnhorst),1807–1813,false
1807,,iberia,portugal,kingdom_of_portugal,Kingdom of Portugal,Kingdom of Portugal (Braganza),–1807,false
1807,,iberia,portugal,napoleonic_invasion,Napoleonic invasion,Napoleonic invasion — court to Brazil,1807,false
1807,1815,poland,lesser,duchy_of_warsaw,Duchy of Warsaw,Duchy of Warsaw (Napoleonic client state),1807–1815,false
1808,1813,iberia,castile,napoleonic_spain,Napoleonic Spain,Napoleonic Spain (José I Bonaparte),1808–1813,false
1808,1814,iberia,castile,peninsular_war_war_of_independence,Peninsular War / War of Independence,Peninsular War / War of Independence,1808–1814,false
1808,1961,west_africa,west,sierra_leone,Sierra Leone,Sierra Leone (British colony),1808–1961,false
1809,1814,italy,center,napoleon_annexes_rome,Napoleon annexes Rome,Napoleon annexes Rome,1809–1814,false
1809,,scandinavia,sweden,loss_of_finland_to_russia,Loss of Finland to Russia,Loss of Finland to Russia,1809,false
1809,1917,scandinavia,finland,russian_empire,Grand Duchy of Finland,Grand Duchy of Finland (Russian Empire — autonomous),1809–1917,true
1809,,scandinavia,finland,diet_of_porvoo,Diet of Porvoo,Diet of Porvoo — Alexander I preserves Finnish laws,1809,false
1809,1813,slovenia,istria,french_illyrian_provinces,French Illyrian Provinces,French Illyrian Provinces (briefly),1809–1813,false
1809,,slovenia,lj,french_illyrian_provinces,French Illyrian Provinces,French Illyrian Provinces (1809–13) → Austrian Empire,,false
1810,1813,low_countries,north,annexed_into_french_first_empire,Annexed into French First Empire,Annexed into French First Empire,1810–1813,false
1812,,romania,mold,russian_empire,Russian Empire annexes Bessarabia,Russian Empire annexes Bessarabia,1812,true
1812,1918,romania,mold,russian_empire,Russian Empire,Russian Empire — Bessarabia (east of Prut),1812–1918,true
1812,,russia,nw,russian_empire,Russian Empire,Russian Empire — Napoleonic era,Moscow occupied 1812; Decembrist revolt 1825,true
1812,,scandinavia,finland,helsinki_becomes_capital,Helsinki becomes capital,Helsinki becomes capital,1812,false
1813,1815,germany,prussia,wars_of_liberation,Wars of Liberation,Wars of Liberation — Prussia leads anti-Napoleon coalition,1813–1815,false
1813,1815,low_countries,north,sovereign_principality_of_the_united_netherlands,Sovereign Principality of the United Netherlands,Sovereign Principality of the United Netherlands,1813–1815,false
1813,,azerbaijan,arran,russian_empire,Russian Empire,Russian Empire (Gulistan Treaty),1813; Baku oil boom (1870s–1900s),true
1813,,iran,mazandaran,russian_empire,Russian Empire,Russian Empire (ceded territories),1813/1828–,true
1813,,iran,azerbaijan,russian_empire,Russian Empire,Russian Empire (occupied),1813–,true
1814,1830,france,north,kingdom_of_france,Restoration,Restoration — Bourbon dynasty,1814–1830,true
1814,,iberia,castile,bourbon,Bourbon,Bourbon restored (Fernando VII),1814,false
1814,1870,italy,center,papal_states,Papal States,Papal States (restored),1814–1870,false
1814,,scandinavia,norway,norway_ceded_from_denmark_to_sweden,Norway ceded from Denmark to Sweden,Norway ceded from Denmark to Sweden (Treaty of Kiel),1814,false
1814,,scandinavia,norway,norwegian_constitution,Norwegian constitution,Norwegian constitution (Eidsvoll),17 May 1814,false
1814,1905,scandinavia,norway,sweden_norway_union,Sweden-Norway union,Sweden-Norway union,1814–1905,false
1814,,scandinavia,denmark,kingdom_of_denmark,Kingdom of Denmark,Kingdom of Denmark (loses Norway 1814),,true
1814,1905,scandinavia,sweden,sweden_norway_union,Sweden-Norway union,Sweden-Norway union (Swedish-led),1814–1905,false
1814,1815,switzerland_austria,austria,metternich_era,Metternich era,Metternich era — Congress of Vienna architect,1814–1815,false
1815,,france,north,hundred_days,Hundred Days,Hundred Days (Napoleon returns),March–June 1815,false
1815,1866,germany,west,german_confederation,German Confederation,German Confederation (Deutscher Bund — 39 states),1815–1866,false
1815,1822,iberia,portugal,united_kingdom,United Kingdom Portugal-Brazil-Algarves,United Kingdom Portugal-Brazil-Algarves,1815–1822,true
1815,1859,italy,north,austrian_empire,Austrian Empire,Austrian Empire — Lombardy-Venetia,1815–1859/66,false
1815,1839,low_countries,north,united_kingdom,United Kingdom of the Netherlands,United Kingdom of the Netherlands (William I — Congress of Vienna),1815–1839,true
1815,1830,low_countries,walloon,united_kingdom,United Kingdom of the Netherlands,United Kingdom of the Netherlands,1815–1830,true
1815,1848,poland,greater,grand_duchy_of_posen,Grand Duchy of Posen,Grand Duchy of Posen (Poznań),1815–1848,false
1815,1831,poland,lesser,kingdom_of_poland,Congress Kingdom of Poland,Congress Kingdom of Poland (Russian puppet),1815–1831,true
1815,1846,poland,silesia,free_city_of_krakow,Free City of Kraków,Free City of Kraków,1815–1846,false
1815,,serbia,belgrade,second_serbian_uprising,Second Serbian Uprising,Second Serbian Uprising,1815,false
1815,,serbia,belgrade,principality_of_serbia,Principality of Serbia,Principality of Serbia — Obrenović,1815–,false
1815,1882,serbia,belgrade,principality_of_serbia,Principality of Serbia,Principality of Serbia,1815–1882,false
1815,,switzerland_austria,west_swiss,swiss_confederation,Swiss Confederation,Swiss Confederation restored (Congress of Vienna),1815,false
1815,,switzerland_austria,west_swiss,perpetual_neutrality_guaranteed_by_great_powers,Perpetual neutrality guaranteed by great powers,Perpetual neutrality guaranteed by great powers,1815,false
1815,1866,switzerland_austria,austria,german_confederation,German Confederation,German Confederation (Austria as president),1815–1866,false
1815,,sri_lanka,sinhala,kandy_convention,Kandy convention,Kandy convention (British annex Kandy),1815,false
1816,1861,italy,south,kingdom_of_the_two_sicilies,Kingdom of the Two Sicilies,Kingdom of the Two Sicilies,1816–1861,false
1816,1861,italy,sicily,kingdom_of_the_two_sicilies,Kingdom of the Two Sicilies,Kingdom of the Two Sicilies,1816–1861,false
1816,1849,slovenia,lj,illyrian_kingdom,Illyrian Kingdom,Illyrian Kingdom (Austrian),1816–1849,false
1818,1863,afghanistan,herat,herat_emirate,Herat Emirate,Herat Emirate (Sadozai / Kuhzad),1818–1863,false
1818,1855,afghanistan,kandahar,kandahar_emirate,Kandahar Emirate,Kandahar Emirate (Sadozai / Barakzai),1818–1855,false
1818,1850,afghanistan,balkh,maimana_khanate_kunduz_khanate,Maimana Khanate · Kunduz Khanate,Maimana Khanate · Kunduz Khanate,1818–1850s,false
1818,,scandinavia,sweden,kingdom_of_sweden,Kingdom of Sweden,Kingdom of Sweden — Bernadotte dynasty,1818–,true
1818,1824,arabia,col_6,egyptian_occupation,Egyptian occupation,Egyptian occupation,1818–1824,false
1818,1862,west_africa,center,massina_empire,Massina Empire,Massina Empire (Fulani theocratic state),1818–1862,false
1819,1846,pakistan,north,sikh_empire,Sikh Empire,Sikh Empire — conquers Kashmir (1819),1819–1846,true
1819,1942,malaysia_singapore_brunei,singapore,british_singapore,British Singapore,British Singapore (Stamford Raffles — founded 1819),1819–1942,false
1820,1910,iberia,portugal,constitutional_portugal,Constitutional Portugal,Constitutional Portugal (Braganza),1820–1910,false
1820,1873,iberia,castile,liberal_constitutional_spain,Liberal constitutional Spain,Liberal constitutional Spain,1820–1873,false
1820,1971,arabia,gulf,trucial_states,Trucial States,Trucial States (British protectorate),1820–1971,false
1820,1821,sudan,north,muhammad_ali_dynasty,Muhammad Ali dynasty,Muhammad Ali dynasty — Turco-Egyptian Sudan,conquered 1820–1821,false
1821,1829,greece,north,greek_war_of_independence,Greek War of Independence,Greek War of Independence,1821–1829,false
1822,1832,greece,north,first_hellenic_republic,First Hellenic Republic,First Hellenic Republic — Kapodistrias,1822–1832,false
1824,1920,kazakhstan,steppe,russian_empire,Russian Empire,Russian Empire (Akmolinsk / Turgai Oblast),1824–1920,true
1824,1891,arabia,col_6,emirate_of_nejd,Emirate of Nejd,Emirate of Nejd (2nd Saudi),1824–1891,false
1824,,myanmar,upper,anglo_burmese_wars,Anglo-Burmese Wars,Anglo-Burmese Wars (1824 · 1852 · 1885),,false
1824,,myanmar,lower,lower_burma,Lower Burma,Lower Burma (British — annexed after 1st & 2nd wars),1824/1852–,false
1824,,myanmar,arakan,arakan,Arakan,Arakan (British — annexed after 1st Anglo-Burmese War),1824–,false
1826,1919,afghanistan,kabul,kabul_emirate,Kabul Emirate,Kabul Emirate (Barakzai) → Emirate of Afghanistan,1826–1919,false
1826,1946,malaysia_singapore_brunei,peninsula,straits_settlements,Straits Settlements,Straits Settlements (Penang · Malacca · Singapore — British),1826–1946,false
1828,1917,armenia,peripheral,russian_empire,Russian Empire,Russian Empire (after Turkmenchay),1828–1917,true
1828,,thailand_cambodia_laos,laos,vientiane_destroyed_by_siam,Vientiane destroyed by Siam,Vientiane destroyed by Siam,1828,false
1829,,georgia,west,guria,Guria,Guria,to 1829,false
1830,1848,france,north,kingdom_of_france,July Monarchy,July Monarchy — Bourbon-Orléans,1830–1848,true
1830,,france,north,second_colonial_empire,Second Colonial Empire,Second Colonial Empire,1830–,false
1830,,low_countries,walloon,kingdom_of_belgium,Kingdom of Belgium,Kingdom of Belgium (Leopold I — Saxe-Coburg),1830–; Belgian Revolution 1830,false
1830,,low_countries,flemish,kingdom_of_belgium,Kingdom of Belgium,Kingdom of Belgium,1830–,false
1830,,algeria,algiers,ottoman_empire,Ottoman Regency of Algiers,Ottoman Regency of Algiers (–1830),,true
1830,,algeria,algiers,french_algeria,French Algeria,French Algeria — conquest,1830–,false
1832,1862,greece,north,kingdom_of_greece,Kingdom of Greece,Kingdom of Greece — Wittelsbach dynasty (Otto I),1832–1862,true
1832,1847,algeria,west,emirate_of_abdelkader,Emirate of Abdelkader,Emirate of Abdelkader (partial),1832–1847,false
1832,,vietnam,center,champa,Champa,Champa (rump state — final decline),–1832,false
1834,1846,tibet,ladakh,sikh_empire,Sikh Empire,Sikh Empire (conquers Ladakh),1834–1846,true
1835,1911,libya,tripolitania,ottoman_empire,Ottoman direct rule,Ottoman direct rule,1835–1911,true
1836,1921,arabia,col_6,hail_emirate,Ha'il Emirate,Ha'il Emirate (Rashidi),1836–1921,false
1837,1901,britain_ireland,ireland,victorian_era,Victorian era,Victorian era — height of British Empire,1837–1901,false
1837,,algeria,east,french_algeria,French Algeria,French Algeria — east,1837–,false
1839,1919,afghanistan,kabul,anglo_afghan_wars_great_game,Anglo-Afghan Wars · Great Game,Anglo-Afghan Wars (1st · 2nd · 3rd) · Great Game,1839–1919,false
1839,,china,north,late_qing,Late Qing,Late Qing — Opium Wars · Unequal Treaties,1839–; Self-Strengthening Movement · Hundred Days' Reform,false
1839,,low_countries,walloon,grand_duchy_of_luxembourg,Grand Duchy of Luxembourg,Grand Duchy of Luxembourg (personal union with NL → independent),1839/1890,false
1839,,low_countries,north,kingdom_of_the_netherlands,Kingdom of the Netherlands,Kingdom of the Netherlands,1839–,false
1839,1967,yemen,south,british_aden,British Aden,British Aden (captured 1839),1839–1967,false
1841,1946,malaysia_singapore_brunei,borneo,kingdom_of_sarawak,Kingdom of Sarawak,Kingdom of Sarawak (James Brooke — White Rajahs),1841–1946,false
1843,1858,pakistan,south,british_raj,British East India Company,British East India Company — conquers Sindh (1843),1843–1858,true
1846,1947,tibet,ladakh,jammu_kashmir,Jammu & Kashmir,Jammu & Kashmir (Dogra princely state),1846–1947,false
1846,1918,poland,silesia,grand_duchy_of_krakow,Grand Duchy of Kraków,Grand Duchy of Kraków (Austrian),1846–1918,false
1846,1947,pakistan,north,jammu_kashmir,Jammu & Kashmir,Jammu & Kashmir (Dogra dynasty — British princely state),1846–1947,false
1847,1920,kazakhstan,zhetysu,russian_empire,Russian Empire,Russian Empire (Semirechye Oblast),1847–1920,true
1847,,west_africa,west,liberia,Liberia,Liberia (independent — Americo-Liberian republic),1847–,false
1848,1852,france,north,french_second_republic,French Second Republic,French Second Republic,1848–1852,false
1848,1918,poland,greater,province_of_posen_west_prussia,Province of Posen · West Prussia,Province of Posen · West Prussia (Germanization — Kulturkampf),1848–1918,false
1848,1864,scandinavia,denmark,schleswig_wars,Schleswig Wars,Schleswig Wars — loss of Schleswig-Holstein to Prussia,1848–1864,false
1848,1849,serbia,vojv,serbian_vojvodina,Serbian Vojvodina,Serbian Vojvodina (Serbian autonomy movement),1848–1849,false
1848,,switzerland_austria,west_swiss,swiss_federal_state,Swiss Federal State,Swiss Federal State (modern constitution),"1848, after Sonderbund War (1847) resolves Catholic-Protestant divide",false
1848,,switzerland_austria,west_swiss,swiss_confederation,Swiss Confederation,Swiss Confederation,1848–,false
1848,1940,algeria,west,french_algeria,French Algeria,French Algeria (settled colonialism),1848–1940,false
1848,1893,west_africa,center,toucouleur_empire,Toucouleur Empire,Toucouleur Empire (El Hadj Umar Tall),1848–1893,false
1849,,scandinavia,denmark,constitutional_monarchy,Constitutional monarchy,Constitutional monarchy,1849,false
1849,1858,pakistan,center,british_raj,British East India Company,British East India Company — Anglo-Sikh Wars (1845–49),1849–1858,true
1851,1864,china,north,taiping_heavenly_kingdom,Taiping Heavenly Kingdom,Taiping Heavenly Kingdom (太平天国),1851–1864,false
1852,1870,france,north,french_second_empire,French Second Empire,French Second Empire — Bonaparte dynasty,1852–1870,false
1853,1910,iberia,portugal,saxe_coburg_gotha_dynasty,Saxe-Coburg-Gotha dynasty,Saxe-Coburg-Gotha dynasty,1853–1910,false
1853,1856,ukraine,crimea,russian_empire,Russian Empire,Russian Empire — Taurida guberniya,Crimean War 1853–1856,true
1855,,ethiopia,tigray,ethiopian_reunification,Ethiopian reunification,Ethiopian reunification — Tewodros II,1855,false
1858,,manchuria,north,russian_empire,Russian Empire,Russian Empire — Amur,Aigun Treaty (1858 — Amur to Russia),true
1858,1860,russia,sib,russian_empire,Russian Empire,Russian Empire — East Siberia · Amur acquired from China,1858–1860; Alaska sold 1867,true
1858,1967,yemen,east,quaiti_sultanate,Qu'aiti Sultanate,Qu'aiti Sultanate (Hadramaut),c.1858–1967,false
1858,1947,india,indus,british_raj,British Indian Empire,British Indian Empire (British Raj),1858–1947; Sepoy Mutiny / Indian Rebellion (1857–1858); End of Mughal Empire (1857) · Transition from Company to Crown rule,true
1858,1947,pakistan,south,british_raj,British Indian Empire,British Indian Empire,1858–1947,true
1858,1947,pakistan,center,british_raj,British Indian Empire,British Indian Empire — Punjab Province,1858–1947,true
1859,,italy,north,lombardy_1859_venetia_1866,Lombardy 1859 · Venetia 1866,Lombardy 1859 · Venetia 1866,,false
1859,,romania,wal,united_principalities_of_moldavia_wallachia,United Principalities of Moldavia & Wallachia,United Principalities of Moldavia & Wallachia,1859 — Alexandru Ioan Cuza,false
1860,,italy,south,garibaldis_expedition_of_the_thousand_1860,Garibaldi's Expedition of the Thousand 1860,Garibaldi's Expedition of the Thousand 1860,,false
1860,,italy,sicily,kingdom_of_italy,Kingdom of Italy,Kingdom of Italy — Sicily 1860,,true
1861,,italy,north,kingdom_of_italy,Kingdom of Italy,Kingdom of Italy,1861–,true
1861,,italy,sardinia,kingdom_of_italy,Kingdom of Italy,Kingdom of Italy — Sardinia (core state),1861–,true
1861,1922,italy,north,kingdom_of_italy,Kingdom of Italy,Kingdom of Italy — Liberal era,1861–1922,true
1861,,russia,nw,russian_empire,Russian Empire,Russian Empire — emancipation of serfs (1861) · industrialisation,,true
1862,,germany,prussia,kingdom_of_prussia,Kingdom of Prussia,Kingdom of Prussia — Bismarck era,1862–,true
1862,1945,vietnam,south,cochinchina,Cochinchina,Cochinchina (Nam Kỳ — French colony),1862–1945,false
1863,1924,greece,north,kingdom_of_greece,Kingdom of Greece,Kingdom of Greece — Glücksburg dynasty (George I —),1863–1924,true
1863,1953,thailand_cambodia_laos,cambodia,french_protectorate_of_cambodia,French Protectorate of Cambodia,French Protectorate of Cambodia,1863–1953,false
1865,1920,kazakhstan,aral,russian_empire,Russian Empire,Russian Empire (Syr-Darya Oblast · Russian Turkestan),1865–1920,true
1865,1877,xinjiang,kashgaria,yettishar,Yettishar,Yettishar — Ya'qub Beg's Emirate (Kashgar base),1865–1877; Dungan Revolt (Muslim Hui rebellion) (1862–1877),false
1866,1920,uzbekistan,transoxiana,russian_empire,Russian Empire,Russian Empire (Bukhara Protectorate),1866–1920,true
1866,,switzerland_austria,austria,austro_prussian_war,Austro-Prussian War,Austro-Prussian War — Austria excluded from Germany,1866,false
1867,,czech_slovakia,bohemia,austro_hungarian_compromise,Austro-Hungarian Compromise,Austro-Hungarian Compromise — Bohemia stays Austrian,1867,false
1867,,czech_slovakia,slovakia,austro_hungarian_compromise,Austro-Hungarian Compromise,Austro-Hungarian Compromise — Slovakia stays Hungarian,1867,false
1867,1918,czech_slovakia,slovakia,magyarization_policies,Magyarization policies,Magyarization policies (Slovak language suppressed),1867–1918,false
1867,1871,germany,prussia,north_german_confederation,North German Confederation,North German Confederation (Prussian-led),1867–1871,false
1867,1918,hungary,pannonia,austro_hungarian_empire,Austro-Hungarian Empire,Austro-Hungarian Empire (Transleithania = Hungary),1867–1918,false
1867,1915,poland,lesser,privislinsky_krai,Privislinsky Krai,Privislinsky Krai (direct Russian rule),"1867–1915; November Uprising 1830, January Uprising 1863",false
1867,1918,poland,silesia,austrian_galicia_lodomeria,Austrian Galicia-Lodomeria,Austrian Galicia-Lodomeria (relative autonomy),1867–1918,false
1867,,romania,trans,austrian_empire,Austrian Empire,Austrian Empire → Austria-Hungary,in Hungarian half from 1867,false
1867,1918,switzerland_austria,austria,habsburg_monarchy,Austria-Hungary,Austria-Hungary (Dual Monarchy — Ausgleich),1867–1918,true
1867,1914,egypt,lower,khedivate_of_egypt,Khedivate of Egypt,Khedivate of Egypt (Ottoman nominal suzerainty),1867–1914,false
1867,1914,egypt,upper,khedivate_of_egypt,Khedivate of Egypt,Khedivate of Egypt,1867–1914,false
1867,1946,malaysia_singapore_brunei,singapore,straits_settlements,Straits Settlements,Straits Settlements (Crown Colony),1867–1946,false
1868,1876,uzbekistan,fergana,russian_empire,Russian Empire,Russian Empire (Kokand Protectorate),1868–1876,true
1868,,croatia,core,kingdom_of_croatia_slavonia,Kingdom of Croatia-Slavonia,Kingdom of Croatia-Slavonia (1868),,false
1870,1940,france,north,french_third_republic,French Third Republic,French Third Republic,1870–1940,false
1870,,italy,center,papal_states,Papal States,Papal States,–1870,false
1870,,italy,center,rome_annexed_1870,Rome annexed 1870,Rome annexed 1870 — end of Papal States,,false
1871,1918,france,east,german_empire,Alsace-Lorraine,Alsace-Lorraine (German Empire),1871–1918,true
1871,1918,germany,west,german_empire,German Empire,German Empire (Deutsches Kaiserreich),1871–1918,true
1872,1918,yemen,west,ottoman_empire,Ottoman Empire,Ottoman Empire (2nd occupation),1872–1918,true
1873,1920,uzbekistan,khorezm,russian_empire,Russian Empire,Russian Empire (Khiva Protectorate),1873–1920,true
1873,1874,iberia,castile,first_spanish_republic,First Spanish Republic,First Spanish Republic,1873–1874,false
1873,1914,indonesia,sumatra,aceh_sultanate,Aceh Sultanate,Aceh Sultanate (resists Dutch — Aceh War 1873–1914),,false
1874,1923,iberia,castile,restoration,Restoration,Restoration (Bourbon — Alfonso XII),1874–1923,false
1874,1957,west_africa,east,gold_coast,Gold Coast,Gold Coast (Ghana — British colony),1874–1957,false
1876,1917,uzbekistan,fergana,russian_empire,Russian Empire,Russian Empire — Fergana Oblast (direct rule),1876–1917,true
1877,,xinjiang,kashgaria,qing_reconquest,Qing reconquest,Qing reconquest → Xinjiang Province (新疆省),1877 · 1884,false
1877,,romania,wal,kingdom_of_romania,Kingdom of Romania,Kingdom of Romania (fully independent 1877),,true
1878,,bosnia,north,austria_hungary,Austria-Hungary,Austria-Hungary — Bosnia-Herzegovina Condominium,occupied 1878 · annexed 1908,false
1878,1908,bulgaria,north,principality_of_bulgaria,Principality of Bulgaria,Principality of Bulgaria,1878–1908,false
1878,1898,west_africa,west,samori_ture,Samori Ture,Samori Ture — Wassoulou Empire (resists French),c.1878–1898,false
1881,1920,kazakhstan,caspian,russian_empire,Russian Empire,Russian Empire (Zakaspi Oblast),1881–1920,true
1881,,turkmenistan,parthia,russian_empire,Russian Empire,Russian Empire — Battle of Geok-Tepe (Tekke defeated),1881,true
1881,1917,turkmenistan,parthia,transcaspia_oblast,Transcaspia Oblast,Transcaspia Oblast,1881–1917,false
1881,,romania,wal,kingdom_of_romania,Kingdom of Romania,Kingdom of Romania,1881–,true
1881,1898,sudan,north,mahdist_state,Mahdist State,Mahdist State (Muhammad Ahmad · Khalifa Abdallahi),1881–1898,true
1881,1942,tunisia,tunis,french_protectorate_of_tunisia,French Protectorate of Tunisia,French Protectorate of Tunisia,1881–1942,false
1882,,ethiopia,eri,egyptian_khedivate,Egyptian Khedivate,Egyptian Khedivate → Italian territory (Assab 1882),,false
1882,1918,serbia,belgrade,kingdom_of_serbia,Kingdom of Serbia,Kingdom of Serbia,1882–1918,false
1882,1922,egypt,lower,british_occupation,British occupation,British occupation,1882–1922,false
1882,1946,malaysia_singapore_brunei,borneo,british_north_borneo,British North Borneo,British North Borneo (Chartered Company),1882–1946,false
1883,,somalia,dji,french_somaliland,French Somaliland,French Somaliland (Djibouti),1883,false
1884,,turkmenistan,margiana,russian_empire,Russian Empire,Russian Empire (Transcaspia Oblast — conquest of Merv),1884,true
1884,1917,turkmenistan,margiana,transcaspia_oblast,Transcaspia Oblast,Transcaspia Oblast,1884–1917,false
1884,,somalia,north,british_somaliland,British Somaliland,British Somaliland,1884,false
1884,1919,germany,west,german_colonial_empire,German colonial empire,German colonial empire (Africa · Pacific),1884–1919,false
1884,1945,vietnam,north,tonkin,Tonkin,Tonkin (Bắc Kỳ — French protectorate),1884–1945,false
1884,1945,vietnam,center,annam,Annam,Annam (Trung Kỳ — Nguyễn dynasty under French protectorate),1884–1945,false
1884,1960,west_africa,east,togoland,Togoland,Togoland (German → French/British mandate),1884–1960,false
1885,1960,low_countries,flemish,belgian_colonial_empire,Belgian colonial empire,Belgian colonial empire (Congo Free State → Belgian Congo),1885–1960,false
1885,1937,myanmar,upper,upper_burma,Upper Burma,Upper Burma (annexed — British India),1885–1937,false
1886,,ethiopia,cent,ethiopian_empire,Ethiopian Empire,Ethiopian Empire — Menelik II,Addis Ababa founded (1886),false
1886,1937,myanmar,upper,british_burma,British Burma,British Burma (province of British India),1886–1937,false
1887,1945,vietnam,north,french_indochina,French Indochina,French Indochina (Indochine française),1887–1945,false
1888,1918,germany,west,wilhelmine_era,Wilhelmine era,Wilhelmine era (Kaiser Wilhelm II — aggressive foreign policy),1888–1918,false
1888,1967,yemen,east,british_aden_protectorate,British Aden Protectorate,British Aden Protectorate (Eastern),1888–1967,false
1888,1984,malaysia_singapore_brunei,brunei,brunei_sultanate,Brunei Sultanate,Brunei Sultanate (British protectorate),1888–1984,false
1889,,somalia,south,italian_somaliland,Italian Somaliland,Italian Somaliland,1889,false
1890,1941,ethiopia,eri,italian_eritrea,Italian Eritrea,Italian Eritrea (colony),1890–1941,false
1890,,low_countries,walloon,grand_duchy_of_luxembourg,Grand Duchy of Luxembourg,Grand Duchy of Luxembourg,1890– (full independence),false
1891,,russia,south,russian_empire,Russian Empire,Russian Empire — Trans-Siberian Railway,begun 1891,true
1893,,thailand_cambodia_laos,thailand,cedes_laocambodian_territories_to_france,Cedes Lao/Cambodian territories to France,Cedes Lao/Cambodian territories to France,1893/1907,false
1893,1953,thailand_cambodia_laos,laos,french_laos,French Laos,French Laos (protectorate — part of Indochina),1893–1953,false
1895,1920,somalia,north,dervish_state,Dervish State,Dervish State (Mohammed Abdullah Hassan),1895–1920,false
1895,1946,malaysia_singapore_brunei,peninsula,federated_malay_states,Federated Malay States,Federated Malay States (Perak · Selangor · Pahang · Negeri Sembilan),1895–1946,false
1895,1958,west_africa,west,french_west_africa,French West Africa,French West Africa (AOF — Afrique-Occidentale française),1895–1958,false
1896,,ethiopia,tigray,yohannes_iv_battle_of_adwa,Yohannes IV · Battle of Adwa,Yohannes IV · Battle of Adwa (Menelik II),1896,false
1897,,west_africa,east,benin_empire,Benin Empire,Benin Empire (declining — British punitive expedition 1897),,false
1898,,manchuria,south,dalian,Dalian,Dalian,Russian leasehold 1898 · Japanese 1905,false
1899,1905,scandinavia,finland,russification_policies,Russification policies,Russification policies (Bobrikov era),1899–1905,false
1899,1956,sudan,north,anglo_egyptian_sudan,Anglo-Egyptian Sudan,Anglo-Egyptian Sudan (Condominium),1899–1956,false
1901,1910,britain_ireland,ireland,edwardian_era,Edwardian era,Edwardian era,1901–1910,false
1901,,indonesia,sumatra,full_colonial_state,Full colonial state,Full colonial state (Ethical Policy from 1901),,false
1901,1960,west_africa,east,nigeria,Nigeria,Nigeria (British — Northern + Southern protectorates merged 1914),1901–1960,false
1902,1921,arabia,col_6,emirate_of_riyadh,Emirate of Riyadh,Emirate of Riyadh (3rd Saudi),1902–1921,false
1903,,north_macedonia,west,krusevo_republic,Kruševo Republic,Kruševo Republic (Ilinden Uprising),August 1903 — 10 days,false
1904,1905,russia,sib,russian_empire,Russian Empire,Russian Empire — Trans-Siberian Railway · Russo-Japanese War,1904–1905,true
1905,1945,manchuria,south,japanese_kwantung_leasehold,Japanese Kwantung Leasehold,Japanese Kwantung Leasehold,1905–1945,false
1905,,scandinavia,norway,sweden_norway_union_dissolved,Sweden-Norway union dissolved,Sweden-Norway union dissolved,1905,false
1905,,scandinavia,norway,kingdom_of_norway,Kingdom of Norway,Kingdom of Norway (independent — Haakon VII),1905–,true
1906,,malaysia_singapore_brunei,brunei,british_residency_system,British Residency system,British Residency system,1906–,false
