entity_id,entity_type,canonical_name,dynasty,panel_count,panels,source_labels
vandal_kingdom,existing_polity,Vandal Kingdom,,5,italy|algeria|libya|tunisia,Vandal Kingdom (Sardinia) | Vandal Kingdom (transit) | Vandal Kingdom
lombard_kingdom,existing_polity,Lombard Kingdom,,2,italy|switzerland_austria,Lombard Kingdom (Milan · Pavia) | Lombard Kingdom (parts of Tyrol · Carinthia)
arab_raids_from_north_africa_begin,event,Arab raids from North Africa begin,,1,italy,Arab raids from North Africa begin
byzantine_sardinia_giudicati_emerging,polity,Byzantine Sardinia → Giudicati emerging,,1,italy,Byzantine Sardinia → Giudicati emerging
kingdom_of_italy,existing_polity,Middle Kingdom of Italy,,8,italy,Middle Kingdom of Italy (Carolingian split) | Kingdom of Italy (Napoleon) | Kingdom of Italy | Kingdom of Italy — Sicily 1860 | Kingdom of Italy — Sardinia (core state) | Kingdom of Italy — Liberal era
investiture_controversy,unclassified,Investiture Controversy,,1,italy,Investiture Controversy
norman_conquest_begins,event,Norman conquest begins,,1,italy,Norman conquest begins (Roger I)
pisan_genoese_commercial_influence,polity,Pisan / Genoese commercial influence,,1,italy,Pisan / Genoese commercial influence
lombard_league_vs_frederick_barbarossa,polity,Lombard League vs Frederick Barbarossa,,1,italy,Lombard League vs Frederick Barbarossa
city_communes,unclassified,City communes,,1,italy,City communes (Milan · Venice · Genoa · Verona)
guelph_vs_ghibelline,unclassified,Guelph vs Ghibelline,,1,italy,Guelph vs Ghibelline
angevin_sicily_sicilian_vespers,event,Angevin Sicily → Sicilian Vespers,,1,italy,Angevin Sicily → Sicilian Vespers
giudicati,event,Giudicati,,1,italy,Giudicati (declining under Pisa/Genoa)
italian_renaissance,unclassified,Italian Renaissance,,1,italy,Italian Renaissance
republics_of_siena_lucca_pisa,unclassified,Republics of Siena · Lucca · Pisa,,1,italy,Republics of Siena · Lucca · Pisa
austrian_habsburg__lombardy_venetia,regime,Austrian Habsburg — Lombardy-Venetia,Lombardy-Venetia,1,italy,Austrian Habsburg — Lombardy-Venetia
napoleon_annexes_rome,unclassified,Napoleon annexes Rome,,1,italy,Napoleon annexes Rome
papal_states,polity,Papal States,,1,italy,Papal States (restored)
leads_risorgimento,unclassified,Leads Risorgimento,,1,italy,Leads Risorgimento (Cavour · Garibaldi)
lombardy_1859_venetia_1866,unclassified,Lombardy 1859 · Venetia 1866,,1,italy,Lombardy 1859 · Venetia 1866
rome_annexed_1870,polity,Rome annexed 1870,,1,italy,Rome annexed 1870 — end of Papal States
garibaldi_s_expedition_of_the_thousand_1860,unclassified,Garibaldi's Expedition of the Thousand 1860,,1,italy,Garibaldi's Expedition of the Thousand 1860
prince_bishopric_of_liege,polity,Prince-Bishopric of Liège,,1,low_countries,Prince-Bishopric of Liège (resists Burgundy)
habsburg_netherlands,regime,Habsburg Netherlands (Mary of Burgundy → Maximilian),Habsburg Netherlands,1,low_countries,Habsburg Netherlands (Mary of Burgundy → Maximilian)
dutch_revolt,event,Dutch Revolt,,1,low_countries,Dutch Revolt (Eighty Years' War)
dutch_republic_declining,polity,Dutch Republic (declining,,1,low_countries,Dutch Republic (declining — stadholderless periods)
austrian_netherlands,event,Austrian Netherlands,,1,low_countries,Austrian Netherlands (Treaty of Utrecht)
austrian_rule_restored,event,Austrian rule restored,,1,low_countries,Austrian rule restored
annexed_into_french_first_empire,polity,Annexed into French First Empire,,1,low_countries,Annexed into French First Empire
grand_duchy_of_luxembourg,polity,Grand Duchy of Luxembourg,,1,low_countries,Grand Duchy of Luxembourg (personal union with NL → independent)
belgian_colonial_empire,polity,Belgian colonial empire,,1,low_countries,Belgian colonial empire (Congo Free State → Belgian Congo)
dutch_government_in_exile,event,Dutch government-in-exile,,1,low_countries,Dutch government-in-exile (London)
grand_duchess_charlotte_in_exile,event,Grand Duchess Charlotte in exile,,1,low_countries,Grand Duchess Charlotte in exile
founding_member_of_ecsc_eec_eu,event,Founding member of ECSC · EEC · EU,,1,low_countries,Founding member of ECSC · EEC · EU
benelux_ecsc_eec_founding_member,event,Benelux · ECSC · EEC founding member,,1,low_countries,Benelux · ECSC · EEC founding member
ancient_greek_influence,unclassified,Ancient Greek influence,,1,north_macedonia,Ancient Greek influence (south)
persian_satrapy,unclassified,Persian satrapy,,1,north_macedonia,Persian satrapy (briefly)
krusevo_republic,polity,Kruševo Republic,,1,north_macedonia,Kruševo Republic (Ilinden Uprising)
serbia,event,Serbia,,2,north_macedonia|serbia,Serbia — after First Balkan War
bulgarian_kingdom,polity,Bulgarian Kingdom,,1,north_macedonia,Bulgarian Kingdom — occupation
yugoslav_partisans_sfr_yugoslavia,event,Yugoslav Partisans → SFR Yugoslavia,,2,north_macedonia|serbia,Yugoslav Partisans → SFR Yugoslavia
unetice_culture_urnfield_culture,culture,Únětice culture → Urnfield culture,,1,poland,Únětice culture → Urnfield culture
bohemian_influence_in_silesia,unclassified,Bohemian influence in Silesia,,1,poland,Bohemian influence in Silesia
kingdom_of_poland,existing_polity,Kingdom of Poland,,7,poland|ukraine,Kingdom of Poland — Bolesław I the Brave | Kingdom of Poland reunified — Władysław I the Elbow-High | Kingdom of Poland — Jagiellonian dynasty | Congress Kingdom of Poland (Russian puppet) | Regency Kingdom of Poland (German puppet — WWI) | Second Polish Republic (Józef Piłsudski) | Kingdom of Poland — Galicia
fragmentation_into_many_silesian_duchies,event,Fragmentation into many Silesian duchies,,1,poland,Fragmentation into many Silesian duchies
thirteen_years_war,event,Thirteen Years' War,,1,poland,Thirteen Years' War — Royal Prussia recovered
decline__liberum_veto_saxon_dynasty_russian_interference,regime,Decline — Liberum veto · Saxon dynasty · Russian interference,Liberum veto · Saxon dynasty · Russian interference,1,poland,Decline — Liberum veto · Saxon dynasty · Russian interference
partitions_first_second_third,unclassified,Partitions: First · Second · Third,,1,poland,Partitions: First (1772) · Second (1793) · Third (1795)
austrian_partition,event,Austrian Partition,,1,poland,Austrian Partition (Lesser Poland · Galicia)
prussian_partition,regime,Prussian Partition (Silesia remains Prussian/Habsburg),Prussian Partition,1,poland,Prussian Partition (Silesia remains Prussian/Habsburg)
polish_independence_restored,event,Polish independence restored,,1,poland,Polish independence restored
polish_soviet_war,event,Polish-Soviet War,,1,poland,Polish-Soviet War
polish_government_in_exile,event,Polish government-in-exile,,1,poland,Polish government-in-exile (London)
round_table_agreement_end_of_communist_rule,event,Round Table Agreement → end of communist rule,,1,poland,Round Table Agreement → end of communist rule
principality_of_wallachia,existing_polity,Principality of Wallachia,,2,romania,Principality of Wallachia
principality_of_moldavia,existing_polity,Principality of Moldavia,,2,romania,Principality of Moldavia | Principality of Moldavia — Stephen the Great
kingdom_of_romania,existing_polity,Kingdom of Romania,,5,romania,Kingdom of Romania | United Principalities → Kingdom of Romania (Romanian Moldavia) | Kingdom of Romania (fully independent 1877) | Kingdom of Romania — Bessarabia rejoins
n_transylvania_hungary,event,N. Transylvania → Hungary,,1,romania,N. Transylvania → Hungary (Second Vienna Award)
soviet_moldavian_ssr,polity,Soviet Moldavian SSR,,1,romania,Soviet Moldavian SSR (restored)
romanian_people_s_republic_socialist_republic_of_romania,people,Romanian People's Republic → Socialist Republic of Romania,,1,romania,Romanian People's Republic → Socialist Republic of Romania
romania,event,Romania,,1,romania,Romania — NATO (2004) · EU member (2007)
scythian,existing_polity,Scythian / Sarmatian steppe fringe,,4,russia|ukraine|iran,Scythian / Sarmatian steppe fringe | Scythian Kingdom (steppe) | Scythian Kingdom | Scythian / Saka
novgorod_republic,existing_polity,Novgorod Republic,,3,russia,Novgorod Republic — Rurik dynasty | Novgorod Republic (Lord Novgorod the Great) | Novgorod Republic
kievan_rus,existing_polity,Kievan Rus,,7,russia|ukraine,Kievan Rus — Vladimir-Suzdal Principality | Kievan Rus fringe · Khazar remnants | Kievan Rus — Volhynia principality | Kievan Rus — Kyiv (capital) | Kievan Rus — Pereyaslavl · Chernihiv | Kievan Rus steppe border · Pecheneg/Cuman raids | Kievan Rus — fragmented into principalities
tsardom_russia,existing_polity,Tsardom of Russia,,3,russia,Tsardom of Russia — Ivan IV (the Terrible) | Tsardom of Russia | Tsardom of Russia — Kazan conquered (1552) · Astrakhan (1556)
don_cossack_host,event,Don Cossack Host,,1,russia,Don Cossack Host (expansion)
conquest_of_siberia_begins,event,Conquest of Siberia begins,,1,russia,Conquest of Siberia begins (Yermak)
russian_alaska,existing_polity,Russian America,,4,russia|united_states,Russian America (Alaska) | Russian America
white_army,event,White Army,,1,russia,White Army — Volunteer Army (Denikin) · Cossack revolt
kingdom_of_norway,existing_polity,Kingdom of Norway,,6,scandinavia,Kingdom of Norway — Fairhair dynasty | Kingdom of Norway | Kingdom of Norway — Hardrada dynasty | Kingdom of Norway — peak (Håkon IV) | Kingdom of Norway (independent — Haakon VII)
kingdom_of_denmark,existing_polity,Kingdom of Denmark,,10,scandinavia,Kingdom of Denmark | North Sea Empire (Cnut the Great — Denmark + England + Norway) | Kingdom of Denmark — Valdemar IV restores realm | Oldenburg dynasty — Reformation (Lutheranism) | Kingdom of Denmark-Norway | Denmark-Norway — absolute monarchy | Kingdom of Denmark (loses Norway 1814)
kingdom_of_sweden,existing_polity,Kingdom of Sweden,,10,scandinavia,Kingdom of Sweden (emerging) | Kingdom of Sweden | Kingdom of Sweden — medieval consolidation | Kingdom of Sweden — Vasa dynasty | Swedish Empire (Stormaktstiden) | Kingdom of Sweden — Bernadotte dynasty | Sweden — neutral in World War II
norwegian_civil_war_era,event,Norwegian Civil War era,,1,scandinavia,Norwegian Civil War era
civil_war_period,event,Civil war period,,1,scandinavia,Civil war period
valdemar_i,event,Valdemar I,,1,scandinavia,Valdemar I — Danish Baltic expansion
northern_crusades,unclassified,Northern Crusades,,1,scandinavia,Northern Crusades (Finland conquered)
swedish_crusades_into_finland,unclassified,Swedish Crusades into Finland,,1,scandinavia,Swedish Crusades into Finland
black_death,event,Black Death,,1,scandinavia,Black Death — population collapse
decline,polity,Decline,,1,scandinavia,"Decline — personal union with Sweden (1319), then Denmark"
swedish_novgorodian_border_wars,event,Swedish-Novgorodian border wars,,1,scandinavia,Swedish-Novgorodian border wars
treaty_of_noteborg,event,Treaty of Nöteborg,,1,scandinavia,Treaty of Nöteborg (border fixed)
kalmar_union,existing_polity,Kalmar Union,,1,scandinavia,Kalmar Union (Denmark · Norway · Sweden · Iceland · Finland)
swedish_resistance,event,Swedish resistance,,1,scandinavia,Swedish resistance — Engelbrekt Rebellion · Sten Sture regents
gustav_vasa,event,Gustav Vasa,,1,scandinavia,Gustav Vasa — Swedish independence (Finland follows Sweden out)
thirty_years_war_involvement,event,Thirty Years' War involvement,,1,scandinavia,Thirty Years' War involvement
reformation_centralization_under_gustav_vasa,unclassified,Reformation · centralization under Gustav Vasa,,1,scandinavia,Reformation · centralization under Gustav Vasa
constant_wars_with_russia_over_karelia,event,Constant wars with Russia over Karelia,,1,scandinavia,Constant wars with Russia over Karelia
great_northern_war,event,Great Northern War,,3,scandinavia,Great Northern War — allied against Sweden | Great Northern War | Great Northern War — Russian occupation (Great Wrath)
age_of_liberty,event,Age of Liberty,,1,scandinavia,Age of Liberty (parliamentary rule)
gustavian_era,event,Gustavian era,,1,scandinavia,Gustavian era (enlightened absolutism)
lesser_wrath,event,Lesser Wrath,,1,scandinavia,Lesser Wrath (Russian occupation)
norway_ceded_from_denmark_to_sweden,event,Norway ceded from Denmark to Sweden,,1,scandinavia,Norway ceded from Denmark to Sweden (Treaty of Kiel)
schleswig_wars,event,Schleswig Wars,,1,scandinavia,Schleswig Wars — loss of Schleswig-Holstein to Prussia
russification_policies,event,Russification policies,,1,scandinavia,Russification policies (Bobrikov era)
neutral_in_world_war_i,event,Neutral in World War I,,3,scandinavia,Neutral in World War I
iceland_sovereignty_under_danish_crown,unclassified,Iceland: sovereignty under Danish Crown,,1,scandinavia,Iceland: sovereignty under Danish Crown
universal_suffrage_welfare_state_begins,polity,Universal suffrage · welfare state begins,,1,scandinavia,Universal suffrage · welfare state begins
finnish_independence_declared,event,Finnish independence declared,,1,scandinavia,Finnish independence declared
finnish_civil_war,event,Finnish Civil War,,1,scandinavia,Finnish Civil War
kingdom_of_finland_briefly,polity,Kingdom of Finland (briefly,,1,scandinavia,Kingdom of Finland (briefly — German prince elected)
nazi_german_occupation,polity,Nazi German occupation,,2,scandinavia,Nazi German occupation — Reichskommissariat Norwegen | Nazi German occupation — Protectorate of Denmark
norwegian_government_in_exile,event,Norwegian government-in-exile,,1,scandinavia,Norwegian government-in-exile (London)
iceland_allied_occupation,event,Iceland: Allied occupation,,1,scandinavia,Iceland: Allied (British/US) occupation
winter_war,event,Winter War,,1,scandinavia,Winter War (Soviet invasion)
continuation_war,polity,Continuation War,,1,scandinavia,Continuation War (allied with Germany vs USSR)
lapland_war,event,Lapland War,,1,scandinavia,Lapland War (expels German forces)
nato_founding_member,event,NATO founding member,,1,scandinavia,NATO founding member
rejected_eu_membership,unclassified,Rejected EU membership,,1,scandinavia,Rejected EU membership (1972 · 1994)
nato_founding_member_eu_member,event,NATO founding member · EU member,,1,scandinavia,NATO founding member (1949) · EU member (1973)
armed_neutrality_swedish_welfare_model,event,Armed neutrality → Swedish welfare model,,1,scandinavia,Armed neutrality → Swedish welfare model
eu_member_nato_member,event,EU member · NATO member,,2,scandinavia,EU member (1995) · NATO member (2024) | EU member (1995) · NATO member (2023)
finlandization_cold_war_neutrality,event,Finlandization (Cold War neutrality,,1,scandinavia,Finlandization (Cold War neutrality — Soviet pressure)
first_battle_of_kosovo,event,First Battle of Kosovo,,1,serbia,First Battle of Kosovo — Moravian Serbia / Ottoman
serbian_despotate,existing_polity,Serbian Despotate,,4,serbia,Serbian Despotate — Lazarević dynasty | Serbian Despotate — Belgrade capital | Serbian Despotate — Branković dynasty | Serbian Despotate — Belgrade
second_battle_of_kosovo,event,Second Battle of Kosovo,,1,serbia,Second Battle of Kosovo — Ottoman victory
ottoman_conquest_of_kosovo,event,Ottoman conquest of Kosovo,,1,serbia,Ottoman conquest of Kosovo
great_turkish_war__holy_league,regime,Great Turkish War — Holy League (Habsburg),Holy League (Habsburg),1,serbia,Great Turkish War — Holy League (Habsburg)
habsburg_ottoman_wars_belgrade_alternating,regime,"Habsburg–Ottoman wars, Belgrade alternating","Habsburg–Ottoman wars, Belgrade alternating",1,serbia,"Habsburg–Ottoman wars, Belgrade alternating"
habsburg_ottoman_wars,regime,Habsburg–Ottoman wars,Habsburg–Ottoman wars,1,serbia,Habsburg–Ottoman wars
first_serbian_uprising,event,First Serbian Uprising,,1,serbia,First Serbian Uprising — Karađorđe
second_serbian_uprising,event,Second Serbian Uprising,,1,serbia,Second Serbian Uprising
kosovo_war_nato_intervention,event,Kosovo War · NATO intervention,,1,serbia,Kosovo War · NATO intervention
kosovo,event,Kosovo,,1,serbia,Kosovo — declared independence
w_roman_germanic_tribes_ostrogothic_lombard,people,W. Roman → Germanic tribes → Ostrogothic → Lombard,,1,slovenia,W. Roman → Germanic tribes → Ostrogothic → Lombard
duchy_of_carantania_forming,polity,Duchy of Carantania forming,,1,slovenia,Duchy of Carantania forming
duchy_of_carantania_frankish_suzerainty,polity,Duchy of Carantania → Frankish suzerainty,,1,slovenia,Duchy of Carantania → Frankish suzerainty
duchy_of_carantania_frankish,polity,Duchy of Carantania → Frankish,,1,slovenia,Duchy of Carantania (Carinthia) → Frankish
french_illyrian_provinces_austrian_empire,polity,French Illyrian Provinces → Austrian Empire,,1,slovenia,French Illyrian Provinces (1809–13) → Austrian Empire
yugoslavia_slovenia,event,Yugoslavia / Slovenia,,1,slovenia,Yugoslavia / Slovenia (Zone B → Slovenia 1954)
republic_of_slovenia,polity,Republic of Slovenia,,1,slovenia,Republic of Slovenia — NATO (2004) · EU member (2004) · Schengen (2007)
carnuntum,unclassified,Carnuntum,,1,switzerland_austria,Carnuntum — Danube frontier capital
first_burgundian_kingdom,polity,First Burgundian Kingdom,,1,switzerland_austria,First Burgundian Kingdom (Worms → Sapaudia/Savoy)
savoy_influence,unclassified,Savoy influence,,1,switzerland_austria,Savoy influence (Vaud · Valais)
babenberg_extinction_premyslid_interlude,event,Babenberg extinction → Přemyslid interlude,,1,switzerland_austria,Babenberg extinction → Přemyslid interlude (Ottokar II)
habsburg_expansion,regime,Habsburg expansion (Tyrol · Carinthia · Styria · Carniola),Habsburg expansion,1,switzerland_austria,Habsburg expansion (Tyrol · Carinthia · Styria · Carniola)
burgundian_wars,event,Burgundian Wars,,1,switzerland_austria,Burgundian Wars — Charles the Bold defeated
swabian_war,event,Swabian War,,1,switzerland_austria,Swabian War — de facto independence from HRE
confessional_division,event,Confessional division,,1,switzerland_austria,Confessional division (Catholic vs Reformed cantons)
ottoman_sieges_of_vienna,unclassified,Ottoman sieges of Vienna,,1,switzerland_austria,Ottoman sieges of Vienna
swiss_neutrality_in_thirty_years_war,event,Swiss neutrality in Thirty Years' War,,1,switzerland_austria,Swiss neutrality in Thirty Years' War
peace_of_westphalia,event,Peace of Westphalia,,1,switzerland_austria,Peace of Westphalia — Swiss independence recognized (de jure)
villmergen_wars,event,Villmergen Wars,,1,switzerland_austria,Villmergen Wars (Catholic-Protestant internal conflicts)
war_of_spanish_succession,event,War of Spanish Succession,,1,switzerland_austria,War of Spanish Succession — Austria gains Netherlands · Naples · Milan
act_of_mediation,event,Act of Mediation,,1,switzerland_austria,Act of Mediation (Napoleon restores cantonal system)
napoleonic_wars,event,Napoleonic Wars,,1,switzerland_austria,Napoleonic Wars — multiple defeats by France
metternich_era,event,Metternich era,,1,switzerland_austria,Metternich era — Congress of Vienna architect
swiss_confederation_restored,polity,Swiss Confederation restored,,1,switzerland_austria,Swiss Confederation restored (Congress of Vienna)
perpetual_neutrality_guaranteed_by_great_powers,event,Perpetual neutrality guaranteed by great powers,,1,switzerland_austria,Perpetual neutrality guaranteed by great powers
direct_democracy_federal_system_armed_neutrality,event,Direct democracy · federal system · armed neutrality,,1,switzerland_austria,Direct democracy · federal system · armed neutrality
austro_prussian_war,event,Austro-Prussian War,,1,switzerland_austria,Austro-Prussian War — Austria excluded from Germany
switzerland,event,Switzerland,,2,switzerland_austria,Switzerland — neutral in World War I | Switzerland — neutral in World War II
controversies,event,Controversies,,1,switzerland_austria,Controversies (Nazi gold · refugee policy)
international_neutrality,event,International neutrality,,1,switzerland_austria,International neutrality (not in NATO · UN member only 2002)
not_an_eu_member,event,Not an EU member,,1,switzerland_austria,Not an EU member (bilateral agreements)
austrian_state_treaty,polity,Austrian State Treaty,,1,switzerland_austria,Austrian State Treaty — sovereignty restored · permanent neutrality
eu_member_not_in_nato,event,EU member · not in NATO,,1,switzerland_austria,EU member (1995) · not in NATO (neutral)
rus_khaganate_steppe_fringe,polity,Rus' Khaganate steppe fringe,,1,ukraine,Rus' Khaganate steppe fringe
galicia_volhynia,existing_polity,Principality of Galicia-Volhynia,,1,ukraine,Principality of Galicia-Volhynia
wild_fields,event,Wild Fields,,1,ukraine,Wild Fields — Zaporozhian Cossacks forming
crimean_khanate,existing_polity,Crimean Khanate,,2,ukraine,Crimean Khanate | Crimean Khanate (Ottoman vassal)
cossack_hetmanate,existing_polity,Cossack Hetmanate (right bank,,3,ukraine,Cossack Hetmanate (right bank — brief) | Cossack Hetmanate — Bohdan Khmelnytsky uprising | Cossack Hetmanate (Left Bank)
pereiaslav_agreement_left_bank_to_muscovy,event,Pereiaslav Agreement → Left Bank to Muscovy,,1,ukraine,Pereiaslav Agreement → Left Bank to Muscovy
ottoman_cossack_buffer_raiding_zone,unclassified,Ottoman-Cossack buffer / raiding zone,,1,ukraine,Ottoman-Cossack buffer / raiding zone
ukrainian_national_awakening,unclassified,Ukrainian national awakening,,1,ukraine,Ukrainian national awakening (Ruthenian movement)
poland,event,Poland,,1,ukraine,Poland — Eastern Galicia (Treaty of Riga 1921)
crimean_ssr_crimean_assr,polity,Crimean SSR → Crimean ASSR,,1,ukraine,Crimean SSR (brief) → Crimean ASSR
ukrainian_ssr,polity,Ukrainian SSR,,3,ukraine,Ukrainian SSR — Holodomor famine | Ukrainian SSR — Galicia/Volhynia fully absorbed
soviet_occupation_joins_ukrssr,polity,Soviet occupation → joins UkrSSR,,1,ukraine,Soviet occupation (Molotov-Ribbentrop) → joins UkrSSR
russian_occupation,event,Russian occupation,,1,ukraine,Russian occupation (DPR/LPR)
ukraine,event,Ukraine,,1,ukraine,Ukraine — full-scale Russian invasion
taino,existing_polity,Taíno,,1,caribbean,Taíno (Arawak) — Cuba · Hispaniola · Jamaica · Puerto Rico
carib_peoples,existing_polity,Carib peoples,,1,caribbean,Carib peoples — Lesser Antilles
spanish_caribbean,existing_polity,Spanish Caribbean,,2,caribbean,Spanish Caribbean (Cuba · Hispaniola · Puerto Rico) | Spanish Cuba · Puerto Rico (Spanish until 1898)
british_caribbean,existing_polity,British Jamaica,,3,caribbean,British Jamaica (1655–) | British Caribbean | British Caribbean (colonial)
french_caribbean,existing_polity,French Caribbean,,2,caribbean,French Caribbean | French Caribbean (colonial)
haiti,existing_polity,Haiti,,2,caribbean,Haiti (1804) — slave revolution | Haiti
dominican_republic,existing_polity,Dominican Republic,,2,caribbean,Dominican Republic (1844) | Dominican Republic
cuba,existing_polity,Cuba,,1,caribbean,Cuba (1902) — Revolution 1959
jamaica_trinidad_bahamas,unclassified,Jamaica · Trinidad · Bahamas,,1,caribbean,Jamaica (1962) · Trinidad (1962) · Bahamas (1973)
barbados_dominica_st_lucia,unclassified,Barbados · Dominica · St. Lucia,,1,caribbean,Barbados (1966) · Dominica (1978) · St. Lucia (1979)
olmec,existing_polity,Olmec,,1,mexico,Olmec (La Venta · San Lorenzo)
early_maya_settlements,unclassified,Early Maya settlements,,1,mexico,Early Maya settlements
zapotec,existing_polity,Zapotec,,2,mexico,Zapotec (early San José Mogote) | Zapotec (Monte Albán)
teotihuacan,existing_polity,Teotihuacan,,1,mexico,Teotihuacan
maya_city_states,existing_polity,Maya City-States,,1,mexico,Maya City-States (Tikal · Calakmul · Palenque)
toltec_empire,existing_polity,Toltec Empire,,1,mexico,Toltec Empire (Tula)
aztec_empire,existing_polity,Aztec Empire,,1,mexico,Aztec Empire (Mexico-Tenochtitlan)
postclassic_maya,existing_polity,Postclassic Maya,,1,mexico,Postclassic Maya (Mayapan · K'iche' · Uxmal)
mixtec_kingdoms,unclassified,Mixtec kingdoms,,1,mexico,Mixtec kingdoms
new_spain,existing_polity,Viceroyalty of New Spain,,5,mexico|united_states|philippines,Viceroyalty of New Spain (1521–1821) | New Spain (Nueva España) | New Spain | New Spain → Mexico (1821) | Viceroyalty of New Spain (administrative oversight)
first_mexican_empire,existing_polity,First Mexican Empire,,1,mexico,First Mexican Empire (Iturbide)
first_mexican_republic,polity,First Mexican Republic,,1,mexico,First Mexican Republic
second_mexican_empire,existing_polity,Second Mexican Empire,,1,mexico,Second Mexican Empire (Maximilian)
mexico,existing_polity,Mexico,,1,mexico,Mexico — Revolution (1910) · PRI era · Democratic transition
preceramic_coastal_settlements,unclassified,Preceramic coastal settlements,,1,peru,Preceramic coastal settlements
tiwanaku,existing_polity,Tiwanaku,,3,peru|south_america,Tiwanaku (c. 550–1000 CE) | Tiwanaku (continued) | Tiwanaku (550–1000)
wari_influence_on_south_coast,unclassified,Wari influence on south coast,,1,peru,Wari influence on south coast
wari_empire,existing_polity,Wari Empire,,2,peru|south_america,Wari Empire (c. 600–1000) | Wari Empire (600–1000)
chimu_kingdom,existing_polity,Chimú Kingdom,,2,peru|south_america,Chimú Kingdom (c. 900–1470) | Chimú Kingdom (900–1470)
inca_empire,existing_polity,Inca Empire / Tawantinsuyu,,2,peru|south_america,Inca Empire / Tawantinsuyu (1438–1533) | Inca Empire (1438–1533)
viceroyalty_of_peru,existing_polity,Viceroyalty of Peru,,2,peru|south_america,Viceroyalty of Peru (1542–1824)
tupac_amaru_ii_rebellion,event,Túpac Amaru II Rebellion,,1,peru,Túpac Amaru II Rebellion (1780–1783)
bourbon_reforms,regime,Bourbon Reforms,Bourbon Reforms,1,peru,Bourbon Reforms
peru,existing_polity,Republic of Peru,,3,peru|south_america,Republic of Peru (1824–) | Peru (1824) | Peru · Bolivia · Ecuador
war_of_the_pacific,event,War of the Pacific,,1,peru,War of the Pacific (1879–1884)
guano_era_civilismo,event,Guano Era & Civilismo,,1,peru,Guano Era & Civilismo
modern_peru,event,Modern Peru,,1,peru,Modern Peru
muisca_confederation,existing_polity,Muisca Confederation,,1,south_america,Muisca Confederation
tupi_guarani,existing_polity,Tupí-Guaraní peoples,,1,south_america,Tupí-Guaraní peoples
mapuche_nation,existing_polity,Mapuche Nation,,1,south_america,Mapuche Nation
viceroyalty_of_new_granada,existing_polity,Viceroyalty of New Granada,,1,south_america,Viceroyalty of New Granada (1717–1819)
portuguese_brazil,existing_polity,Portuguese Brazil,,1,south_america,Portuguese Brazil (1500–1822)
viceroyalty_of_rio_de_la_plata,existing_polity,Viceroyalty of Río de la Plata,,1,south_america,Viceroyalty of Río de la Plata (1776–1816)
bolivia,existing_polity,Bolivia,,1,south_america,Bolivia (1825)
gran_colombia,existing_polity,Gran Colombia,,1,south_america,Gran Colombia (1819–1831)
colombia_venezuela_ecuador,unclassified,Colombia · Venezuela · Ecuador,,1,south_america,Colombia (1831) · Venezuela (1830) · Ecuador (1830)
empire_of_brazil,existing_polity,Empire of Brazil,,1,south_america,Empire of Brazil (1822–1889)
republic_of_brazil,existing_polity,Republic of Brazil,,2,south_america,Republic of Brazil (1889–) | Brazil
argentina,existing_polity,Argentina,,2,south_america,Argentina (1816) | Argentina · Chile · Uruguay · Paraguay
chile,existing_polity,Chile,,1,south_america,Chile (1818)
uruguay,existing_polity,Uruguay,,1,south_america,Uruguay (1828)
paraguay,existing_polity,Paraguay,,1,south_america,Paraguay (1811)
colombia,existing_polity,Colombia · Venezuela,,1,south_america,Colombia · Venezuela
indo_european_migrations_culture,culture,Indo-European migrations,,1,anatolia,Indo-European migrations
akkadian_empire,existing_polity,Akkadian Empire,,4,anatolia|arabia|iraq|iran,Akkadian Empire (campaigns) | Akkadian Empire
hittite_empire,existing_polity,Hittite Empire,,3,anatolia|armenia|levant,Hittite Empire | Hittite Empire — suzerainty
mitanni_empire,existing_polity,Mitanni Empire,,5,anatolia|armenia|iraq|levant,Mitanni Empire | Mitanni Empire — suzerainty | Mitanni Kingdom | Mitanni
middle_assyrian_empire,existing_polity,Middle Assyrian Empire,,2,anatolia|iraq,Middle Assyrian Empire
neo_assyrian_empire,existing_polity,Neo-Assyrian Empire,,7,anatolia|arabia|egypt|iraq|levant|iran,Neo-Assyrian Empire | Assyrian Empire | Neo-Assyrian conquest
mongol_suzerainty_rum_sultanate,polity,Mongol suzerainty · Rum Sultanate,,1,anatolia,Mongol suzerainty · Rum Sultanate
mongol_il_khanate,existing_polity,Mongol Il-Khanate,,4,anatolia|iraq|levant,Mongol Il-Khanate | Mongol · Il-Khanate | Mongol Il-Khanate (raids)
greek_occupation,event,Greek occupation,,1,anatolia,Greek occupation (Megali Idea)
republic_of_turkey,existing_polity,Republic of Turkey,,1,anatolia,Republic of Turkey
kingdom_of_saba,existing_polity,Kingdom of Saba,,3,arabia|yemen,Kingdom of Saba (Sheba) | Kingdom of Saba (Sheba — Ma'rib) | Saba (revived — Hamdan dynasty)
neo_babylonian,existing_polity,Neo-Babylonian,,4,arabia|iraq|levant,Neo-Babylonian | Neo-Babylonian Empire
nabataean_kingdom,existing_polity,Nabataean Kingdom,,4,arabia|levant,Nabataean Kingdom (partial) | Nabataean Kingdom
himyarite_kingdom,existing_polity,Himyarite Kingdom,,3,arabia|yemen,Himyarite Kingdom | Himyarite Kingdom (absorbs Saba) | Himyarite Kingdom (unified Yemen)
aksumite_occupation,event,Aksumite occupation,,1,arabia,Aksumite occupation
